p,q,r,output
PersonX is by no means PersonY's boyfriend,express love to PersonX,oEffect,1
PersonX is by no means PersonY's boyfriend,spurned,oReact,1
PersonX is by no means PersonY's boyfriend,unappealing,oReact,1
PersonX is by no means PersonY's boyfriend,to write a love letter,oWant,1
PersonX is by no means PersonY's boyfriend,to give gifts,oWant,1
PersonX is by no means PersonY's boyfriend,friendly,xAttr,1
PersonX is by no means PersonY's boyfriend,shy,xAttr,1
PersonX is by no means PersonY's boyfriend,single,xAttr,1
PersonX is by no means PersonY's boyfriend,lonely,xAttr,1
PersonX is by no means PersonY's boyfriend,set PersonY straight,xEffect,1
PersonX is by no means PersonY's boyfriend,avoid PersonY,xEffect,1
PersonX is by no means PersonY's boyfriend,find a girlfriend,xEffect,1
PersonX is by no means PersonY's boyfriend,to date someone else,xIntent,1
PersonX is by no means PersonY's boyfriend,to respect boundaries,xIntent,1
PersonX is by no means PersonY's boyfriend,to hang out with the person,xNeed,1
PersonX is by no means PersonY's boyfriend,to get close to the person,xNeed,1
PersonX is by no means PersonY's boyfriend,decisive,xReact,1
PersonX is by no means PersonY's boyfriend,sure of themselves,xReact,1
PersonX is by no means PersonY's boyfriend,acceptance,xReact,1
PersonX is by no means PersonY's boyfriend,single,xReact,1
PersonX is by no means PersonY's boyfriend,to yell at the person,xWant,1
PersonX is by no means PersonY's boyfriend,to confront the person,xWant,1
PersonX is by no means PersonY's boyfriend,to find a partner,xWant,1
PersonX is by no means PersonY's boyfriend,to get in a relationship,xWant,1
PersonX is hardly playing monopoly,wins the games,oEffect,1
PersonX is hardly playing monopoly,has to listen to PersonX whine,oEffect,1
PersonX is hardly playing monopoly,Uninterested,xAttr,1
PersonX is hardly playing monopoly,Introverted,xAttr,1
PersonX is hardly playing monopoly,boring,xAttr,1
PersonX is hardly playing monopoly,unadventurous,xAttr,1
PersonX is hardly playing monopoly,puts hand to head,xEffect,1
PersonX is hardly playing monopoly,thinks of other activities,xEffect,1
PersonX is hardly playing monopoly,loses the game`,xEffect,1
PersonX is hardly playing monopoly,plays a different game,xEffect,1
PersonX is hardly playing monopoly,to play a different game,xIntent,1
PersonX is hardly playing monopoly,to watch television,xIntent,1
PersonX is hardly playing monopoly,be at a game,xNeed,1
PersonX is hardly playing monopoly,be playing the game,xNeed,1
PersonX is hardly playing monopoly,bored,xReact,1
PersonX is hardly playing monopoly,tired,xReact,1
PersonX is hardly playing monopoly,regretful,xReact,1
PersonX is hardly playing monopoly,to play other games,xWant,1
PersonX is hardly playing monopoly,to try monopoly,xWant,1
PersonX is hardly playing monopoly,avoid playing the game,xWant,1
PersonX is hardly playing monopoly,leave the game,xWant,1
PersonX is unexcited to go,PersonX to go with them,oWant,1
PersonX is unexcited to go,to be with someone there,oWant,1
PersonX is unexcited to go,depressing,xAttr,1
PersonX is unexcited to go,boring,xAttr,1
PersonX is unexcited to go,nice,xAttr,1
PersonX is unexcited to go,good,xAttr,1
PersonX is unexcited to go,to get a plan,xIntent,1
PersonX is unexcited to go,to know about the event,xNeed,1
PersonX is unexcited to go,decide they don't want to go,xNeed,1
PersonX is unexcited to go,dying,xReact,1
PersonX is unexcited to go,miserable,xReact,1
PersonX is unexcited to go,to get a plan,xReact,1
PersonX is unexcited to go,to work,xReact,1
PersonX is unexcited to go,to be excited,xWant,1
PersonX is unexcited to go,have a fun time,xWant,1
PersonX is unexcited to go,to stay home,xWant,1
PersonX is unexcited to go,to be alone,xWant,1
PersonX refuses to make the football team,stubborn,xAttr,1
PersonX refuses to make the football team,lazy,xAttr,1
PersonX refuses to make the football team,static,xAttr,1
PersonX refuses to make the football team,gets calls,xEffect,1
PersonX refuses to make the football team,receives messages,xEffect,1
PersonX refuses to make the football team,to play basketball,xIntent,1
PersonX refuses to make the football team,to stay away from sports,xIntent,1
PersonX refuses to make the football team,to have fun,xIntent,1
PersonX refuses to make the football team,to be a player,xIntent,1
PersonX refuses to make the football team,to have applied for team,xNeed,1
PersonX refuses to make the football team,to have done something to disqualify self,xNeed,1
PersonX refuses to make the football team,to learn about football tryouts,xNeed,1
PersonX refuses to make the football team,to go to the football tryouts,xNeed,1
PersonX refuses to make the football team,calm,xReact,1
PersonX refuses to make the football team,decisive,xReact,1
PersonX refuses to make the football team,annoyed,xReact,1
PersonX refuses to make the football team,bothered,xReact,1
PersonX refuses to make the football team,find another team to join,xWant,1
PersonX refuses to make the football team,wait till next year to apply again,xWant,1
PersonX refuses to make the football team,to play a different sport,xWant,1
PersonX refuses to make the football team,to do a different school activity,xWant,1
PersonX disapproves trying to talk to PersonY,unwanted,oReact,1
PersonX disapproves trying to talk to PersonY,unhappy,oReact,1
PersonX disapproves trying to talk to PersonY,to get PersonX to talk to them,oWant,1
PersonX disapproves trying to talk to PersonY,to figure out PersonX's reasoning,oWant,1
PersonX disapproves trying to talk to PersonY,mad,xAttr,1
PersonX disapproves trying to talk to PersonY,angry,xAttr,1
PersonX disapproves trying to talk to PersonY,disapproving,xAttr,1
PersonX disapproves trying to talk to PersonY,unapproving,xAttr,1
PersonX disapproves trying to talk to PersonY,gets told they're snobby,xEffect,1
PersonX disapproves trying to talk to PersonY,gets ignored,xEffect,1
PersonX disapproves trying to talk to PersonY,to annoy person Y,xIntent,1
PersonX disapproves trying to talk to PersonY,to establish dorminance,xIntent,1
PersonX disapproves trying to talk to PersonY,to know PersonY,xNeed,1
PersonX disapproves trying to talk to PersonY,to ask to talk to PersonY,xNeed,1
PersonX disapproves trying to talk to PersonY,dorminant,xReact,1
PersonX disapproves trying to talk to PersonY,powerful,xReact,1
PersonX disapproves trying to talk to PersonY,tired,xReact,1
PersonX disapproves trying to talk to PersonY,sleepy,xReact,1
PersonX disapproves trying to talk to PersonY,to keep distance,xWant,1
PersonX disapproves trying to talk to PersonY,to avoid conflict,xWant,1
PersonX disapproves trying to talk to PersonY,to ignore PersonY,xWant,1
PersonX disapproves trying to talk to PersonY,to be alone,xWant,1
PersonX hardly ever prepares food,run,xAttr,1
PersonX hardly ever prepares food,eat,xAttr,1
PersonX hardly ever prepares food,lazy,xAttr,1
PersonX hardly ever prepares food,unskilled,xAttr,1
PersonX hardly ever prepares food,spends a lot on takeout,xEffect,1
PersonX hardly ever prepares food,decides to learn to cook,xEffect,1
PersonX hardly ever prepares food,gets complained to,xEffect,1
PersonX hardly ever prepares food,gets fired from job,xEffect,1
PersonX hardly ever prepares food,takeout food,xIntent,1
PersonX hardly ever prepares food,a cook,xIntent,1
PersonX hardly ever prepares food,to eat takeout,xIntent,1
PersonX hardly ever prepares food,do other things instead,xIntent,1
PersonX hardly ever prepares food,undomestic,xReact,1
PersonX hardly ever prepares food,unable to cook well,xReact,1
PersonX hardly ever prepares food,hungry,xReact,1
PersonX hardly ever prepares food,lazy,xReact,1
PersonX hardly ever prepares food,unhealthy,xReact,1
PersonX hardly ever prepares food,to eat out,xWant,1
PersonX hardly ever prepares food,to buy premade meals,xWant,1
PersonX hardly ever prepares food,to order food,xWant,1
PersonX hardly ever prepares food,to go to restaurant,xWant,1
PersonX by no means opens PersonX's presents,patient,xAttr,1
PersonX by no means opens PersonX's presents,disinterested,xAttr,1
PersonX by no means opens PersonX's presents,self-controlled,xAttr,1
PersonX by no means opens PersonX's presents,disciplined,xAttr,1
PersonX by no means opens PersonX's presents,Is thanked,xEffect,1
PersonX by no means opens PersonX's presents,is praised,xEffect,1
PersonX by no means opens PersonX's presents,to not receive gifts,xIntent,1
PersonX by no means opens PersonX's presents,to get money,xIntent,1
PersonX by no means opens PersonX's presents,to wait until the time is right,xIntent,1
PersonX by no means opens PersonX's presents,to enjoy the anticipation,xIntent,1
PersonX by no means opens PersonX's presents,see the presents,xNeed,1
PersonX by no means opens PersonX's presents,ask whose presents they are,xNeed,1
PersonX by no means opens PersonX's presents,to see the gifts under the tree,xNeed,1
PersonX by no means opens PersonX's presents,to count the gifts,xNeed,1
PersonX by no means opens PersonX's presents,sad,xReact,1
PersonX by no means opens PersonX's presents,lonely,xReact,1
PersonX by no means opens PersonX's presents,excited,xReact,1
PersonX by no means opens PersonX's presents,anticipatory,xReact,1
PersonX by no means opens PersonX's presents,wait for Christmas morning,xWant,1
PersonX by no means opens PersonX's presents,wait for his girlfriend,xWant,1
PersonX by no means opens PersonX's presents,to guess what is inside his gifts,xWant,1
PersonX by no means opens PersonX's presents,to wake his parents,xWant,1
PersonX stops learning computer programming,lazy,xAttr,1
PersonX stops learning computer programming,finished,xAttr,1
PersonX stops learning computer programming,Depressed,xAttr,1
PersonX stops learning computer programming,Careless,xAttr,1
PersonX stops learning computer programming,they miss out on a great career,xEffect,1
PersonX stops learning computer programming,gets scolded,xEffect,1
PersonX stops learning computer programming,gets taken out of sports,xEffect,1
PersonX stops learning computer programming,to learn something different,xIntent,1
PersonX stops learning computer programming,to change course,xIntent,1
PersonX stops learning computer programming,take a programming class,xNeed,1
PersonX stops learning computer programming,find a different interest,xNeed,1
PersonX stops learning computer programming,tired,xReact,1
PersonX stops learning computer programming,satisfied,xReact,1
PersonX stops learning computer programming,uneducated,xReact,1
PersonX stops learning computer programming,unlearned,xReact,1
PersonX stops learning computer programming,take other classes,xWant,1
PersonX stops learning computer programming,stop going to school,xWant,1
PersonX stops learning computer programming,take a different course,xWant,1
PersonX stops learning computer programming,find an easier class,xWant,1
PersonX discontinues PersonX's work,nice,xAttr,1
PersonX discontinues PersonX's work,good,xAttr,1
PersonX discontinues PersonX's work,unwilling,xAttr,1
PersonX discontinues PersonX's work,uninterested,xAttr,1
PersonX discontinues PersonX's work,stresses about job prospects,xEffect,1
PersonX discontinues PersonX's work,thinks about next move,xEffect,1
PersonX discontinues PersonX's work,fails,xEffect,1
PersonX discontinues PersonX's work,gets fired,xEffect,1
PersonX discontinues PersonX's work,to go home,xIntent,1
PersonX discontinues PersonX's work,to go to lunch,xIntent,1
PersonX discontinues PersonX's work,to take a break,xIntent,1
PersonX discontinues PersonX's work,work,xNeed,1
PersonX discontinues PersonX's work,accomplished,xReact,1
PersonX discontinues PersonX's work,hungry,xReact,1
PersonX discontinues PersonX's work,guilty for leaving,xReact,1
PersonX discontinues PersonX's work,unproductive,xReact,1
PersonX discontinues PersonX's work,to go home,xWant,1
PersonX discontinues PersonX's work,to relax,xWant,1
PersonX discontinues PersonX's work,to get a new job,xWant,1
PersonX discontinues PersonX's work,to quit for the day,xWant,1
PersonX under no circumstances tells PersonY things,becomes questioning of person x,oEffect,1
PersonX under no circumstances tells PersonY things,yells out,oEffect,1
PersonX under no circumstances tells PersonY things,in the dark,oReact,1
PersonX under no circumstances tells PersonY things,confused,oReact,1
PersonX under no circumstances tells PersonY things,secretive,xAttr,1
PersonX under no circumstances tells PersonY things,taciturn,xAttr,1
