p,q,r,output
PersonX does not give PersonY a advantage,to win,xWant,1
PersonX does not give PersonY a advantage,to be top dog,xWant,1
PersonX does not take a painting class,lazy,xAttr,1
PersonX does not take a painting class,uneducated,xAttr,1
PersonX does not take a painting class,uncaring,xAttr,1
PersonX does not take a painting class,paints without being taught,xEffect,1
PersonX does not take a painting class,learns how to paint using the internet,xEffect,1
PersonX does not take a painting class,Too shy,xIntent,1
PersonX does not take a painting class,Doesn't think they're talented,xIntent,1
PersonX does not take a painting class,go for painting class,xNeed,1
PersonX does not take a painting class,pay for painting class,xNeed,1
PersonX does not take a painting class,see an advertisement for a painting class,xNeed,1
PersonX does not take a painting class,check his schedule,xNeed,1
PersonX does not take a painting class,Regretful,xReact,1
PersonX does not take a painting class,Relieved,xReact,1
PersonX does not take a painting class,good,xReact,1
PersonX does not take a painting class,happy,xReact,1
PersonX does not take a painting class,leave the class,xWant,1
PersonX does not take a painting class,went to home,xWant,1
PersonX does not take a painting class,look up how to paint online,xWant,1
PersonX does not take a painting class,try painting on his own,xWant,1
PersonX does not leave a tip,mistreated,oReact,1
PersonX does not leave a tip,judged unfairly,oReact,1
PersonX does not leave a tip,to complain about PersonX,oWant,1
PersonX does not leave a tip,to avoid serving PersonX again,oWant,1
PersonX does not leave a tip,to insult person x,oWant,1
PersonX does not leave a tip,to throw person x out the door,oWant,1
PersonX does not leave a tip,unsatisfied,xAttr,1
PersonX does not leave a tip,rude,xAttr,1
PersonX does not leave a tip,inconsiderate,xAttr,1
PersonX does not leave a tip,unhappy,xAttr,1
PersonX does not leave a tip,cheap,xAttr,1
PersonX does not leave a tip,gets funny faces,xEffect,1
PersonX does not leave a tip,gets banned,xEffect,1
PersonX does not leave a tip,gets yelled at,xEffect,1
PersonX does not leave a tip,gets scolded,xEffect,1
PersonX does not leave a tip,to comment about the service,xIntent,1
PersonX does not leave a tip,to stiff the server,xIntent,1
PersonX does not leave a tip,to get the bill,xNeed,1
PersonX does not leave a tip,to finish eating,xNeed,1
PersonX does not leave a tip,justified,xReact,1
PersonX does not leave a tip,angry about the service,xReact,1
PersonX does not leave a tip,happy,xReact,1
PersonX does not leave a tip,good,xReact,1
PersonX does not leave a tip,to go to the car,xWant,1
PersonX does not leave a tip,to complain about the service,xWant,1
PersonX does not leave a tip,to spend the tip money elsewhere,xWant,1
PersonX does not leave a tip,to signal their displeasure with the service,xWant,1
PersonX does not send PersonX's flowers,disappointed,oReact,1
PersonX does not send PersonX's flowers,sad,oReact,1
PersonX does not send PersonX's flowers,forgotten,oReact,1
PersonX does not send PersonX's flowers,unimportant,oReact,1
PersonX does not send PersonX's flowers,uncaring,xAttr,1
PersonX does not send PersonX's flowers,selfish,xAttr,1
PersonX does not send PersonX's flowers,inconsiderate,xAttr,1
PersonX does not send PersonX's flowers,rude,xAttr,1
PersonX does not send PersonX's flowers,to prove a point,xIntent,1
PersonX does not send PersonX's flowers,to get them something else,xIntent,1
PersonX does not send PersonX's flowers,to save money,xIntent,1
PersonX does not send PersonX's flowers,to save effort,xIntent,1
PersonX does not send PersonX's flowers,proud,xReact,1
PersonX does not send PersonX's flowers,pleased,xReact,1
PersonX does not send PersonX's flowers,avoidant,xReact,1
PersonX does not send PersonX's flowers,irresponsible,xReact,1
PersonX does not send PersonX's flowers,to send them chocolates,xWant,1
PersonX does not send PersonX's flowers,to send them candy,xWant,1
PersonX does not send PersonX's flowers,to grow flowers,xWant,1
PersonX does not send PersonX's flowers,to use for his house only,xWant,1
PersonX does not teach PersonY how to play,remain unlearned,oEffect,1
PersonX does not teach PersonY how to play,retain thirst for the game,oEffect,1
PersonX does not teach PersonY how to play,ignored,oReact,1
PersonX does not teach PersonY how to play,unimportant,oReact,1
PersonX does not teach PersonY how to play,lacking instruction,oReact,1
PersonX does not teach PersonY how to play,inadequate,oReact,1
PersonX does not teach PersonY how to play,to learn on their own,oWant,1
PersonX does not teach PersonY how to play,to find a teacher,oWant,1
PersonX does not teach PersonY how to play,to learn how to play,oWant,1
PersonX does not teach PersonY how to play,to play competitively against PersonX,oWant,1
PersonX does not teach PersonY how to play,lazy,xAttr,1
PersonX does not teach PersonY how to play,uncaring,xAttr,1
PersonX does not teach PersonY how to play,mean,xAttr,1
PersonX does not teach PersonY how to play,unkind,xAttr,1
PersonX does not teach PersonY how to play,seem mean,xEffect,1
PersonX does not teach PersonY how to play,seem selfish,xEffect,1
PersonX does not teach PersonY how to play,to save effort,xIntent,1
PersonX does not teach PersonY how to play,to be left alone,xIntent,1
PersonX does not teach PersonY how to play,to see PersonY trying to learn,xNeed,1
PersonX does not teach PersonY how to play,to know how to play,xNeed,1
PersonX does not teach PersonY how to play,to be acquainted with PersonX,xNeed,1
PersonX does not teach PersonY how to play,to know how to play a game,xNeed,1
PersonX does not teach PersonY how to play,unencumbered,xReact,1
PersonX does not teach PersonY how to play,free,xReact,1
PersonX does not teach PersonY how to play,embarrrassed,xReact,1
PersonX does not teach PersonY how to play,guilty,xReact,1
PersonX does not teach PersonY how to play,to watch PersonY,xWant,1
PersonX does not teach PersonY how to play,to hold their tongue,xWant,1
PersonX does not teach PersonY how to play,to maintain an advantage over PersonY,xWant,1
PersonX does not teach PersonY how to play,to keep playing the game alone,xWant,1
PersonX does not fee PersonY's dog,betrayed,oReact,1
PersonX does not fee PersonY's dog,vengeful,oReact,1
PersonX does not fee PersonY's dog,hungry,oReact,1
PersonX does not fee PersonY's dog,helpless,oReact,1
PersonX does not fee PersonY's dog,ask PersonX if they feel comfortable around the dog,oWant,1
PersonX does not fee PersonY's dog,to put the dog outside,oWant,1
PersonX does not fee PersonY's dog,get their dog,oWant,1
PersonX does not fee PersonY's dog,find out what the dog had been up to,oWant,1
PersonX does not fee PersonY's dog,kind,xAttr,1
PersonX does not fee PersonY's dog,considerate,xAttr,1
PersonX does not fee PersonY's dog,uncaring,xAttr,1
PersonX does not fee PersonY's dog,mean,xAttr,1
PersonX does not fee PersonY's dog,looses the dog,xEffect,1
PersonX does not fee PersonY's dog,apologies to y,xEffect,1
PersonX does not fee PersonY's dog,to be unhelpful,xIntent,1
PersonX does not fee PersonY's dog,to hurt the animal,xIntent,1
PersonX does not fee PersonY's dog,the dog to starve,xIntent,1
PersonX does not fee PersonY's dog,the dog to lose weight,xIntent,1
PersonX does not fee PersonY's dog,to be handed a treat from PersonY,xNeed,1
PersonX does not fee PersonY's dog,to try and confront their fear of dogs,xNeed,1
PersonX does not fee PersonY's dog,to grab Person Y's dog,xNeed,1
PersonX does not fee PersonY's dog,to hold Y's Dog in confinement,xNeed,1
PersonX does not fee PersonY's dog,devious,xReact,1
PersonX does not fee PersonY's dog,remorseful,xReact,1
PersonX does not fee PersonY's dog,like they hte the dog,xReact,1
PersonX does not fee PersonY's dog,like the dog eats too much,xReact,1
PersonX does not fee PersonY's dog,to run away from the dog,xWant,1
PersonX does not fee PersonY's dog,to ask PersonY to feed the dog,xWant,1
PersonX does not fee PersonY's dog,find out if Y wants the dog,xWant,1
PersonX does not fee PersonY's dog,arrange for Y to get the dog,xWant,1
PersonX does not adopt a child,sad,oReact,1
PersonX does not adopt a child,unwanted,oReact,1
PersonX does not adopt a child,lonely,xAttr,1
PersonX does not adopt a child,smart,xAttr,1
PersonX does not adopt a child,uncaring,xAttr,1
PersonX does not adopt a child,selfish,xAttr,1
PersonX does not adopt a child,person x remains childless,xEffect,1
PersonX does not adopt a child,person x is consoled by their family,xEffect,1
PersonX does not adopt a child,find an adoption agency,xNeed,1
PersonX does not adopt a child,meet with the child,xNeed,1
PersonX does not adopt a child,To research adoption,xNeed,1
PersonX does not adopt a child,To decide to be childfree after all,xNeed,1
PersonX does not adopt a child,lonely,xReact,1
PersonX does not adopt a child,helpless,xReact,1
PersonX does not adopt a child,sad,xReact,1
PersonX does not adopt a child,unhappy,xReact,1
PersonX does not adopt a child,go back to school,xWant,1
PersonX does not adopt a child,find a spouse,xWant,1
PersonX does not adopt a child,To go on vacation,xWant,1
PersonX does not adopt a child,To live life with little responsibility,xWant,1
PersonX would not mock PersonY,Person Y is left unmocked,oEffect,1
PersonX would not mock PersonY,Person Y does not become part of gossip chain,oEffect,1
PersonX would not mock PersonY,grateful,oReact,1
PersonX would not mock PersonY,accommodated,oReact,1
PersonX would not mock PersonY,cherished,oReact,1
PersonX would not mock PersonY,valued,oReact,1
PersonX would not mock PersonY,to thank personX,oWant,1
PersonX would not mock PersonY,to hug personX,oWant,1
PersonX would not mock PersonY,to hear what personX thought,oWant,1
PersonX would not mock PersonY,be proud of speech,oWant,1
PersonX would not mock PersonY,understanding,xAttr,1
PersonX would not mock PersonY,caring,xAttr,1
PersonX would not mock PersonY,respectful,xAttr,1
PersonX would not mock PersonY,kind,xAttr,1
PersonX would not mock PersonY,Person X is considered a decent person,xEffect,1
PersonX would not mock PersonY,Person X retains personal knowledge of Y to himself,xEffect,1
PersonX would not mock PersonY,to set a good example,xIntent,1
PersonX would not mock PersonY,to not be a jerk,xIntent,1
PersonX would not mock PersonY,Persony lively,xIntent,1
PersonX would not mock PersonY,Persony as a friend,xIntent,1
PersonX would not mock PersonY,to have heard personY's speech,xNeed,1
PersonX would not mock PersonY,to attend the seminar also,xNeed,1
PersonX would not mock PersonY,principled,xReact,1
PersonX would not mock PersonY,polite,xReact,1
PersonX would not mock PersonY,happy,xReact,1
PersonX would not mock PersonY,content,xReact,1
PersonX would not mock PersonY,to try and help them,xWant,1
PersonX would not mock PersonY,to console them,xWant,1
PersonX would not mock PersonY,to tell personY they disagree in private,xWant,1
PersonX would not mock PersonY,to not attend naother speech,xWant,1
PersonX does not learn how to play the guitar,unskilled,xAttr,1
PersonX does not learn how to play the guitar,unable,xAttr,1
PersonX does not learn how to play the guitar,unmotivated,xAttr,1
PersonX does not learn how to play the guitar,disinterested,xAttr,1
PersonX does not learn how to play the guitar,Never gets to play in a band,xEffect,1
PersonX does not learn how to play the guitar,Is seen as undedicated,xEffect,1
PersonX does not learn how to play the guitar,to dedicate the effort to the violin,xIntent,1
PersonX does not learn how to play the guitar,to set themselves apart from the rest,xIntent,1
PersonX does not learn how to play the guitar,to play something else,xIntent,1
PersonX does not learn how to play the guitar,to do sports instead,xIntent,1
PersonX does not learn how to play the guitar,take an interest in guitar,xNeed,1
PersonX does not learn how to play the guitar,consider some new hobbies,xNeed,1
PersonX does not learn how to play the guitar,unique for choosing rarer instrument,xReact,1
PersonX does not learn how to play the guitar,ecstatic to try out for school band,xReact,1
PersonX does not learn how to play the guitar,concentrated,xReact,1
PersonX does not learn how to play the guitar,smart,xReact,1
PersonX does not learn how to play the guitar,consumed,xReact,1
PersonX does not learn how to play the guitar,to avoid the time commitment of learning an instrument,xWant,1
