p,q,r,output
PersonX does not hold PersonY's face,don't meet the group of pals,oWant,0
PersonX do not wants to cook,cautious,xEffect,0
PersonX does not fly off at a tangent,Yell at,xIntent,0
PersonX moves PersonY's furniture,sad,xIntent,0
PersonX does not carry PersonY along,stays clean,xReact,0
Person X knows Person Y,well,xReact,0
PersonX did not grab PersonY's wrist,Don't walk away satisfied with the conversation with PersonY,xReact,0
PersonX does not get another job,don't forgive them,xEffect,0
PersonX cannot find anyone to take to the prom.,not perturbed,xWant,0
PersonX enjoys PersonY's work,narcissistic,xEffect,0
PersonX accepts the dare,rude,xReact,0
PersonX does not buy the shoes PersonY wanted,Don't jump up and down,oReact,0
PersonX does not give PersonY a bonus,to call PersonY,xWant,0
PersonX does not ease PersonY's nerves,Don't try to play later,xReact,0
PersonX does not explain the situation to PersonY,To be place on a bed or sofa rather than a hard table,xAttr,0
PersonX won't treat PersonY,not unwanted,xReact,0
PersonX does not make eye contact with PersonY.,to sleep,xAttr,0
Person X  can't find person y's phone,don't know what X says,xAttr,0
PersonX acts on PersonY's behalf,to get money back from PersonX,oReact,0
PersonX does not spend more time with PersonY,Get critiqueds,oEffect,0
PersonX is not a really nice guy,absent minded,xWant,0
PersonX does not give PersonY nothing,Don't ask PersonY to come,xNeed,0
PersonX combs PersonY hair,disoriented,xIntent,0
PersonX does not ask PersonX's parents for one,avoid work,xReact,0
PersonX is playing football with PersonY's friends,retain the hovering questions to ask later,xNeed,0
PersonX visits PersonX's mom,to know what they did wrong,xAttr,0
PersonX does not unzip PersonY's pants,don't get fear of dogs,xAttr,0
PersonX does not determine PersonY's customer base,Works out efficiently,xAttr,0
PersonX does not sit with PersonY's friends,to thank X for their kindness,xReact,0
PersonX does not cry in front of PersonY,doesn't care for person,xWant,0
PersonX watches it together,exercises caution while around Y,xEffect,0
PersonX does not create PersonY atmosphere,absentminded,oReact,0
PersonX does not knock PersonY out,not resentful,xReact,0
PersonX does not hit a parked car,sated,xEffect,0
PersonX does not assist PersonY,to let them learn the hard way,xIntent,0
PersonX tries to help PersonY,to not betray their best friend,xIntent,0
PersonX doesn't likes screens,to set the table,xAttr,0
PersonX does not support PersonY,having bad opinion on person y,xWant,0
PersonX doesn't touch PersonY's test,Doesn't become unable to speak to persony,xWant,0
PersonX does not feel much better after,to work on improving their skills,xReact,0
PersonX does not stalk PersonY,Didn't present the gift,xWant,0
PersonX is around PersonY,to read inside,oWant,0
PersonX does not hold PersonY's phone,to be polite,oWant,0
PersonX doesn't narrow PersonY's choices,to do it alone,xAttr,0
PersonX does not know what PersonY was talking about,don't make a sound decision,oEffect,0
PersonX does not see PersonY play,don't avoid persony,xIntent,0
PersonX does not hold PersonY's face,Praise by manager,oWant,0
PersonX is not proud of PersonY's accomplishment,not afraid,xReact,0
Person X decides not to tell Person Y,unhelpful,xAttr,0
PersonX walks around town,basic,xEffect,0
PersonX likes PersonY back,make other decision,xWant,0
PersonX does not back PersonY's car,Because they haven't had a bad time with PersonY,xWant,0
PersonX does not give PersonY another chance,don't leave the hotel,xIntent,0
PersonX bleaches PersonY's hair,unexpressive,xNeed,0
PersonX does not change PersonY's attitudes,don't be somewhere else,oReact,0
PersonX does not call PersonY to tell PersonZ,shy,xWant,0
PersonX did not invite PersonY,not loyal,xReact,0
PersonX stays with PersonY's mom,irritated,xWant,0
PersonX does not make fun of PersonY's name,don't see if PersonY is laughing or not,oEffect,0
PersonX doesn't speak with PersonY anymore.,kind hearted,xNeed,0
PersonX doesn't place PersonY on the table,relieved,xAttr,0
PersonX won't speak to Mike,not unintuitive,xAttr,0
PersonX would hurt a fly,to check on PersonY,xIntent,0
PersonX tells PersonY to not go out in the rain,untalented,xWant,0
PersonX won't speak to PersonY,outdoorsy,oWant,0
PersonX does not like PersonY's friends.,self conscious,oWant,0
PersonX reaches PersonY level,to self publish,xEffect,0
Person X doesn't drive,to get into trouble,xWant,0
PersonX doesn't move to the suburbs,glad,xNeed,0
PersonX does not publish PersonY article,to believe person y,xEffect,0
PersonX cannot adopt,regrets decision,xReact,0
PersonX can't perform PersonX's ability,to learn coping skills,xReact,0
PersonX does not go for the jugular,don't get out of doing the work,xIntent,0
PersonX does not see PersonY family,stays slim,xIntent,0
PersonX can't find what PersonY is looking for,don't learn to read,xReact,0
PersonX can't play with PersonX,Don't pay for their own abortion,xAttr,0
PersonX does not beg PersonY to come,unathletic,xAttr,0
PersonX does not pressure PersonY,to go home,oEffect,0
PersonX shares PersonX's toy,selfish,xReact,0
PersonX does not stroke PersonY's hair,not sad,xIntent,0
PersonX takes charge of PersonY,save money for better things,xIntent,0
PersonX didn't convince me.,is relaxed,xReact,0
PersonX likes PersonX's grandmother and won't go to her house,kind,oEffect,0
PersonX does not advance towards PersonY,careful,xNeed,0
PersonX gives PersonY a bonus,find answers online,oWant,0
PersonX doesn't knock PersonY down,shy,xWant,0
PersonX does not publish PersonY article,to tell personX that they are still cold,xAttr,0
PersonX tries to cheer PersonY up,misunderstood,xReact,0
PersonX shins PersonY's shoes,to reduce overall costs,oWant,0
PersonX doesn't like the sweets that PersonY has,not regretful,xAttr,0
PersonX downloads the app,to stay warm and dry,xNeed,0
PersonX does not use the internet,not Bore,xWant,0
PersonX does not eat PersonY's breakfast,to quit,oEffect,0
PersonX talks.,glad,xReact,0
PersonX mind can stop racing,hurt,xAttr,0
PersonX hikes with friends,aloof,xReact,0
PersonX does not publish PersonY's book,to learn what happened,xWant,0
PersonX belongs to PersonY group,carefull,xReact,0
PersonX does not dry PersonY,don't go inside,xAttr,0
PersonX moves to the suburbs,lazy,xReact,0
PersonX shins PersonY's shoes,close to person y,xIntent,0
PersonX does not change PersonX's hair color,talkative,xAttr,0
PersonX speaks to anyone,unconvinced,xAttr,0
PersonX does not change PersonX's hair color,make decision on own,xReact,0
PersonX does not accept the dare,to be threatened to keep silent,xAttr,0
PersonX cannot weave.,alienated,xWant,0
PersonX does not open PersonX's gift,not stupid,xReact,0
PersonX does not meet PersonX's sister,not busy,oReact,0
PersonX does not pull the rug out from under PersonY,not responsible,xAttr,0
PersonX does not get another job,keep person y in the dark,xAttr,0
PersonX goes fishing with PersonY's father,lazy,oWant,0
PersonX doesn't take a pregnancy test,not uncaring,xAttr,0
PersonX kicks the man,for PersonY to hire movers instead,xAttr,0
PersonX snuggles PersonY,to learn some magic,xReact,0
PersonX bites PersonY's finger,their friends to get along,xNeed,0
PersonX does not kiss PersonY's hands,they are cared about,oEffect,0
PersonX does not seem like PersonY,to read books on resolution,xWant,0
PersonX does not make PersonX's mom happy,becomes alone,oWant,0
PersonX drives PersonX's friends home,left alone,xWant,0
PersonX does not ask PersonY to meet,to reserve the ticket,oWant,0
PersonX issues PersonY edict,takes a day off,xAttr,0
PersonX does not give PersonY names,Doesn't become concerned with PersonX,xWant,0
PersonX does not buy the shoes PersonY wanted,grows closer to personx,xWant,0
PersonX likes to cooperate with others.,pack up their items,oReact,0
PersonX does not take the girl,oblivious,xAttr,0
PersonX does not own PersonX's own business,free,xReact,0
PersonX does not pass PersonY act,not kind,oWant,0
PersonX does not ask PersonY to meet,not professional,xAttr,0
PersonX does not try to cheer PersonY up,to break up with PersonY,xNeed,0
PersonX does not call PersonY tonight,motivated,oReact,0
PersonX does not move PersonY's furniture,sad,xIntent,0
PersonX doesn't treat PersonY like a PersonZ,not unimpressive,xAttr,0
PersonX does not create PersonY application,not lazy,oReact,0
PersonX does not bend PersonY's ear,Doesn't fall asleep,xEffect,0
PersonX does not publish PersonY's book,not disappointed,oWant,0
PersonX does not belong to PersonY group,carefull,xReact,0
PersonX won't speak to the mother of PersonY,Doesn't sigh in relief,xWant,0
PersonX cannot adopt,Family doesn't stay home,xReact,0
PersonX does not kill PersonY enemy,don't stay away from personX,xAttr,0
PersonX doesn't provide PersonY's assessment,not thankful,xWant,0
PersonX does not talk to PersonX's brother,inconsiderate,xAttr,0
PersonX won't treat PersonY,need to be know,xAttr,0
PersonX is at the mall with PersonY's friends,have a toy,oReact,0
PersonX doesn't take a painting class,don't lose PersonY's phone,xAttr,0
PersonX can't perform PersonX's ability,stay away form personY,xEffect,0
PersonX goes fishing with PersonY's father,disappointed,xWant,0
PersonX does not begin PersonY work,to register the police complain,xAttr,0
PersonX does not dry PersonY,happy,xReact,0
PersonX says something,to be friends with only persony,xIntent,0
PersonX is not playing football with PersonY's friends,Don't go home,xReact,0
PersonX does not unzip PersonY's pants,upstanding,oReact,0
PersonX does not like to cooperate with others.,To be embarrass,xIntent,0
PersonX does not go as well,angered,oEffect,0
PersonX doesn't like the sweets that PersonY has,to get their own daughter,xWant,0
PersonX does not kiss PersonY's hands,They aren't cared about,oEffect,0
PersonX bribes PersonY,to give up on PersonY,oWant,0
PersonX helps out at the soup kitchen,secretive,xWant,0
PersonX rushes to PersonY's car,to retain his job,xIntent,0
PersonX does not play for hours,to be sick,xReact,0
PersonX does not make oatmeal,to be alone,xIntent,0
PersonX hurts PersonY's feelings,sleepy,xAttr,0
PersonX does not have to go to the hospital,see the two interact,xReact,0
PersonX doesn't decide not to get involved.,to have someone listen to them,xEffect,0
PersonX does not stop to help PersonY,not assertive,xWant,0
PersonX does not get another job,Isn't helpless,xReact,0
PersonX creates PersonY atmosphere,to do their own work,xWant,0
PersonX offers to pay,longing for a baby,oEffect,0
PersonX does not support PersonX's wife,don't meet the group of pals,xAttr,0
PersonX did not quickly open,pay their kids,xEffect,0
PersonX does not open PersonX's gift,pleased,xWant,0
PersonX spends more time with PersonY,take personx's blessing to heart,xReact,0
PersonX tells PersonY anything.,to ask another student,xIntent,0
PersonX tells PersonY to not go out in the rain,feel sad,xAttr,0
PersonX is not very mean to PersonY,not distant,xAttr,0
PersonX quickly opened,confident,xIntent,0
PersonX finds PersonY's mother,to learn coping skills,xNeed,0
PersonX goes the mall with PersonY's mom,Attempt to better themselves,xWant,0
PersonX does not try to reassure PersonY,decide not to speak to personY,xReact,0
PersonX does not decide to go see a movie,wakes up,xWant,0
PersonX buys gifts for PersonX's family,contented,oReact,0
PersonX helps others,to talk to PersonY,oReact,0
PersonX does not pull the trigger,like a good friend,xWant,0
PersonX does not eat chicken wings,don't get out of doing the work,xReact,0
PersonX does not pass PersonY act,shy,xAttr,0
PersonX does not take advantage of PersonY,not inconsiderate,xEffect,0
PersonX does not spend the evening with PersonY,not loney,xWant,0
PersonX does not see PersonY play,Doesn't have to buy food,xEffect,0
PersonX is not at the mall with PersonY's friends,have a toy,oReact,0
PersonX does not give PersonY a book,seem secretive,xReact,0
PersonX does not move PersonY's furniture,not lenient,xReact,0
PersonX enjoys PersonY's work,gets in a fight,oWant,0
PersonX does not speak well of PersonY,laughed off the stage,xWant,0
Person X does not notice the man,the other person to remain free,xReact,0
PersonX gives PersonY a bonus,keep calm,xAttr,0
Personx does not help PersonY.,unsociable,xWant,0
PersonX doesn't tell PersonX's friend about the event,not uninterested,oWant,0
PersonX doesn't pay,They ask personX why they are compatible,xWant,0
PersonX does not spin the bottle,approach personY,xReact,0
PersonX gives PersonY a bonus,gets yelled at,xIntent,0
PersonX does not pull PersonY forward,Don't leave home later than planned,oWant,0
PersonX does not drive to the park,not neutral,xWant,0
PersonX was not given any presents,don't find the end,xReact,0
PersonX does not speak to PersonY,don't be lazy,xAttr,0
PersonX does not buy a pregnancy test,terrible,xAttr,0
PersonX does not influence PersonY.,don't apologize to PersonY,xAttr,0
PersonX believes PersonY,forgetful,oReact,0
PersonX supports PersonX's wife,to give them a last chance,xEffect,0
PersonX does not watch it together,BRAVE,xReact,0
Personx does not help PersonY.,slightly embarrassed,xIntent,0
PersonX does not visit PersonX's parents,rude,xEffect,0
PersonX does not place PersonY on the table,to use a desktop,xReact,0
PersonX does not give PersonY names,Don't see people,xWant,0
PersonX does not begin PersonY work,satisfied,oReact,0
PersonX does not rush PersonY to the hospital,not unkind,xIntent,0
PersonX gets back to normal,uncertain about PersonX,xAttr,0
PersonX does not speak to PersonY,anxious,oReact,0
PersonX invites PersonY's family,Try to find PersonY's parents,xReact,0
PersonX does not reach PersonY level,not Accomplish,xWant,0
PersonX does not help out at the soup kitchen,Don't avoid getting in trouble,xWant,0
PersonX does not publish PersonY's book,rejected,oWant,0
PersonX does not get another job,Don't avoid PersonY,xNeed,0
PersonX does not pay PersonY's back,don't beg PersonX to say yes,xReact,0
PersonX can adopt,regretful,xWant,0
PersonX does not pay PersonY's back,not thankful,xWant,0
