p,q,r,output
PersonX sees a raccoon,amused.,xReact,1
PersonX sees a raccoon,good,xReact,1
PersonX sees a raccoon,thrilled to see it,xReact,1
PersonX sees a raccoon,to take a photo of the raccoon,xWant,1
PersonX sees a raccoon,starts to scream,xWant,1
PersonX sees a raccoon,get out of the woods,xWant,1
PersonX sees a raccoon,to spend some fun time with the raccoon,xWant,1
PersonX sees a raccoon,to shoo it away,xWant,1
PersonX sees a raccoon,to approach the raccoon,xWant,1
PersonX sees a raccoon,to run away,xWant,1
PersonX makes a lot of money,comfortable,oReact,1
PersonX makes a lot of money,cared for,oReact,1
PersonX makes a lot of money,dutiful,xAttr,1
PersonX makes a lot of money,hardworking,xAttr,1
PersonX makes a lot of money,relaxed,xAttr,1
PersonX makes a lot of money,carefree,xAttr,1
PersonX makes a lot of money,lucky,xAttr,1
PersonX makes a lot of money,competent,xAttr,1
PersonX makes a lot of money,responsible,xAttr,1
PersonX makes a lot of money,fancy,xAttr,1
PersonX makes a lot of money,he's happy,xEffect,1
PersonX makes a lot of money,opens a savings account,xEffect,1
PersonX makes a lot of money,EARNING MONEY,xEffect,1
PersonX makes a lot of money,ECONAMIC GROWTH,xEffect,1
PersonX makes a lot of money,he wealthy,xEffect,1
PersonX makes a lot of money,buys a house,xEffect,1
PersonX makes a lot of money,to be financially solvent.,xIntent,1
PersonX makes a lot of money,to be rich,xIntent,1
PersonX makes a lot of money,to be secure in life,xIntent,1
PersonX makes a lot of money,Learning hard,xNeed,1
PersonX makes a lot of money,Been focused.,xNeed,1
PersonX makes a lot of money,satisfied,xReact,1
PersonX makes a lot of money,content,xReact,1
PersonX makes a lot of money,protected,xReact,1
PersonX makes a lot of money,Buys a house,xWant,1
PersonX makes a lot of money,go shopping for things needed,xWant,1
PersonX makes a lot of money,put some money in bank,xWant,1
PersonX makes a lot of money,Buys a car,xWant,1
PersonX loses PersonX's identity,get angry at personx,oWant,1
PersonX loses PersonX's identity,hit personx,oWant,1
PersonX loses PersonX's identity,confused,xAttr,1
PersonX loses PersonX's identity,isolated,xAttr,1
PersonX loses PersonX's identity,unsure,xAttr,1
PersonX loses PersonX's identity,lazy,xAttr,1
PersonX loses PersonX's identity,clumsy,xAttr,1
PersonX loses PersonX's identity,PersonX is the victim of identity theft,xEffect,1
PersonX loses PersonX's identity,PersonX gets amnesia,xEffect,1
PersonX loses PersonX's identity,lack confidence,xNeed,1
PersonX loses PersonX's identity,experience a setback,xNeed,1
PersonX loses PersonX's identity,sorry,xReact,1
PersonX loses PersonX's identity,lost,xReact,1
PersonX loses PersonX's identity,forgetful,xReact,1
PersonX loses PersonX's identity,to get it back,xWant,1
PersonX loses PersonX's identity,look to family and friends for support,xWant,1
PersonX loses PersonX's identity,to analyze the reasons why he changed,xWant,1
PersonX loses PersonX's identity,apologize,xWant,1
PersonX loses PersonX's identity,run away,xWant,1
PersonX loses PersonX's identity,try to find themselves again,xWant,1
PersonX wants a new hairstyle,envious,xAttr,1
PersonX wants a new hairstyle,blue,xAttr,1
PersonX wants a new hairstyle,openminded,xAttr,1
PersonX wants a new hairstyle,unique,xAttr,1
PersonX wants a new hairstyle,crazy,xAttr,1
PersonX wants a new hairstyle,pinining,xAttr,1
PersonX wants a new hairstyle,try different hair style,xEffect,1
PersonX wants a new hairstyle,jump in joy,xEffect,1
PersonX wants a new hairstyle,to look nice,xIntent,1
PersonX wants a new hairstyle,to be fashionable,xIntent,1
PersonX wants a new hairstyle,to be clean,xIntent,1
PersonX wants a new hairstyle,to be more trendy.,xIntent,1
PersonX wants a new hairstyle,to change himself,xIntent,1
PersonX wants a new hairstyle,a new hairstyle,xIntent,1
PersonX wants a new hairstyle,Pick a hair cut.,xNeed,1
PersonX wants a new hairstyle,Pick a hair stylist.,xNeed,1
PersonX wants a new hairstyle,to have new hairstyle,xNeed,1
PersonX wants a new hairstyle,have money,xNeed,1
PersonX wants a new hairstyle,to find a barber,xNeed,1
PersonX wants a new hairstyle,find a new hairstyle,xNeed,1
PersonX wants a new hairstyle,satisfied,xReact,1
PersonX wants a new hairstyle,more in style.,xReact,1
PersonX wants a new hairstyle,happy,xReact,1
PersonX wants a new hairstyle,good-looking,xReact,1
PersonX wants a new hairstyle,to go to a party,xWant,1
PersonX wants a new hairstyle,cleans up the mess,xWant,1
PersonX wants a new hairstyle,to search on the internet,xWant,1
PersonX wants a new hairstyle,to go to a job interview,xWant,1
PersonX wants a new hairstyle,to look out for new hairstyles,xWant,1
PersonX wants a new hairstyle,cuts their hair,xWant,1
PersonX goes ___ to PersonY's wife,demands divorce,oEffect,1
PersonX goes ___ to PersonY's wife,yells in surprise,oEffect,1
PersonX goes ___ to PersonY's wife,entertains person X,oEffect,1
PersonX goes ___ to PersonY's wife,cries,oEffect,1
PersonX goes ___ to PersonY's wife,rushes home,oEffect,1
PersonX goes ___ to PersonY's wife,makes dinner for person X,oEffect,1
PersonX goes ___ to PersonY's wife,guilty,oReact,1
PersonX goes ___ to PersonY's wife,ashamed,oReact,1
PersonX goes ___ to PersonY's wife,embarrassed,oReact,1
PersonX goes ___ to PersonY's wife,nan,oReact,1
PersonX goes ___ to PersonY's wife,dependable,xAttr,1
PersonX goes ___ to PersonY's wife,lecherous,xAttr,1
PersonX goes ___ to PersonY's wife,interested,xAttr,1
PersonX goes ___ to PersonY's wife,communicative,xAttr,1
PersonX goes ___ to PersonY's wife,caring,xAttr,1
PersonX goes ___ to PersonY's wife,curious,xAttr,1
PersonX goes ___ to PersonY's wife,unjust,xAttr,1
PersonX goes ___ to PersonY's wife,commits adultery,xEffect,1
PersonX goes ___ to PersonY's wife,gets a kiss,xEffect,1
PersonX goes ___ to PersonY's wife,yelled at,xEffect,1
PersonX goes ___ to PersonY's wife,gets caught,xEffect,1
PersonX goes ___ to PersonY's wife,to see persony's wife,xIntent,1
PersonX goes ___ to PersonY's wife,to talk,xIntent,1
PersonX goes ___ to PersonY's wife,to be with persony's wife,xIntent,1
PersonX goes ___ to PersonY's wife,to have an affair,xIntent,1
PersonX goes ___ to PersonY's wife,regretful,xReact,1
PersonX goes ___ to PersonY's wife,guilty,xReact,1
PersonX goes ___ to PersonY's wife,happy,xReact,1
PersonX goes ___ to PersonY's wife,ashamed,xReact,1
PersonX throws it on the floor,meet,oWant,1
PersonX throws it on the floor,happy,oWant,1
PersonX throws it on the floor,Angry,xAttr,1
PersonX throws it on the floor,defiant,xAttr,1
PersonX throws it on the floor,lazy,xAttr,1
PersonX throws it on the floor,Violent,xAttr,1
PersonX throws it on the floor,breaked,xEffect,1
PersonX throws it on the floor,he picks it up.,xEffect,1
PersonX throws it on the floor,reconsiders,xEffect,1
PersonX throws it on the floor,he gets cut,xEffect,1
PersonX throws it on the floor,trips over it,xEffect,1
PersonX throws it on the floor,floor becomes dirty,xEffect,1
PersonX throws it on the floor,to get it away from them,xIntent,1
PersonX throws it on the floor,to be rid of the object,xIntent,1
PersonX throws it on the floor,to get out their anger,xIntent,1
PersonX throws it on the floor,to express anger or frustration,xIntent,1
PersonX throws it on the floor,to make the water balloon pop,xIntent,1
PersonX throws it on the floor,becomes angry,xNeed,1
PersonX throws it on the floor,move their arm back,xNeed,1
PersonX throws it on the floor,alaram,xNeed,1
PersonX throws it on the floor,gets the object,xNeed,1
PersonX throws it on the floor,pick up object,xNeed,1
PersonX throws it on the floor,sound,xNeed,1
PersonX throws it on the floor,gratified,xReact,1
PersonX throws it on the floor,successful,xReact,1
PersonX throws it on the floor,entertained,xReact,1
PersonX throws it on the floor,fun,xReact,1
PersonX throws it on the floor,safe,xReact,1
PersonX throws it on the floor,furious,xReact,1
PersonX throws it on the floor,mad,xReact,1
PersonX throws it on the floor,pick item up from floor,xWant,1
PersonX throws it on the floor,clean up the mess,xWant,1
PersonX throws it on the floor,key,xWant,1
PersonX throws it on the floor,feel badly,xWant,1
PersonX throws it on the floor,pick up the object from the floor,xWant,1
PersonX throws it on the floor,open,xWant,1
PersonX seizes PersonY's hand,Falls in love,oEffect,1
PersonX seizes PersonY's hand,hugged,oEffect,1
PersonX seizes PersonY's hand,dragged,oEffect,1
PersonX seizes PersonY's hand,Feels grateful to PersonX,oEffect,1
PersonX seizes PersonY's hand,subordinate,oReact,1
PersonX seizes PersonY's hand,controlled,oReact,1
PersonX seizes PersonY's hand,scared,oReact,1
PersonX seizes PersonY's hand,annoyed,oReact,1
PersonX seizes PersonY's hand,angry,oReact,1
PersonX seizes PersonY's hand,afraid,oReact,1
PersonX seizes PersonY's hand,to skate,oWant,1
PersonX seizes PersonY's hand,to get engaged,oWant,1
PersonX seizes PersonY's hand,to let PersonX arrest them,oWant,1
PersonX seizes PersonY's hand,to dance,oWant,1
PersonX seizes PersonY's hand,to go with PersonX,oWant,1
PersonX seizes PersonY's hand,aggressive,xAttr,1
PersonX seizes PersonY's hand,forceful,xAttr,1
PersonX seizes PersonY's hand,nervous,xAttr,1
PersonX seizes PersonY's hand,demanding,xAttr,1
PersonX seizes PersonY's hand,mean,xAttr,1
PersonX seizes PersonY's hand,afraid,xAttr,1
PersonX seizes PersonY's hand,gets punched,xEffect,1
PersonX seizes PersonY's hand,gets slapped by PersonY's other hand,xEffect,1
PersonX seizes PersonY's hand,gets kicked in the groin by PersonY,xEffect,1
PersonX seizes PersonY's hand,Receives a kiss,xEffect,1
PersonX seizes PersonY's hand,Gets yanked around,xEffect,1
PersonX seizes PersonY's hand,kissed,xEffect,1
PersonX seizes PersonY's hand,to be feared,xIntent,1
PersonX seizes PersonY's hand,to restrain persony,xIntent,1
PersonX seizes PersonY's hand,to forcibly get persony's attention,xIntent,1
PersonX seizes PersonY's hand,to lead persony somewhere,xIntent,1
PersonX seizes PersonY's hand,to control persony,xIntent,1
PersonX seizes PersonY's hand,to walk to PersonY,xNeed,1
PersonX seizes PersonY's hand,to reach for PersonY's hands,xNeed,1
PersonX seizes PersonY's hand,ashamed,xReact,1
PersonX seizes PersonY's hand,powerful,xReact,1
PersonX seizes PersonY's hand,forceful,xReact,1
PersonX seizes PersonY's hand,in control,xReact,1
PersonX seizes PersonY's hand,angry,xReact,1
PersonX seizes PersonY's hand,to skate with PersonY,xWant,1
PersonX seizes PersonY's hand,to bring PersonY to the police car,xWant,1
PersonX seizes PersonY's hand,to ask PersonY to marry them,xWant,1
PersonX seizes PersonY's hand,to put PersonY in handcuffs,xWant,1
PersonX seizes PersonY's hand,to pull PersonY onto the dance floor,xWant,1
PersonX buys the sweater,a big spender,xAttr,1
PersonX buys the sweater,wealthy,xAttr,1
PersonX buys the sweater,a careful shopper,xAttr,1
PersonX buys the sweater,not frugal,xAttr,1
PersonX buys the sweater,spendy,xAttr,1
PersonX buys the sweater,stylish,xAttr,1
PersonX buys the sweater,stops shivering,xEffect,1
PersonX buys the sweater,puts wallet in pocket,xEffect,1
PersonX buys the sweater,gets a receipt,xEffect,1
PersonX buys the sweater,has no more goosebumps,xEffect,1
PersonX buys the sweater,to be warm,xIntent,1
PersonX buys the sweater,to avoid the cooling,xIntent,1
PersonX buys the sweater,to wear it for christmas,xIntent,1
PersonX buys the sweater,to enter credit card info,xNeed,1
PersonX buys the sweater,to check sweaters on online retail sites,xNeed,1
PersonX buys the sweater,to choose best sweater,xNeed,1
PersonX buys the sweater,check money,xNeed,1
PersonX buys the sweater,find correct size,xNeed,1
PersonX buys the sweater,to get some money,xNeed,1
PersonX buys the sweater,to walk get into a store,xNeed,1
PersonX buys the sweater,check prices all around,xNeed,1
PersonX buys the sweater,satisfied,xReact,1
PersonX buys the sweater,happy and warm,xReact,1
PersonX buys the sweater,warm,xReact,1
PersonX buys the sweater,to gift wrap the sweater,xWant,1
PersonX buys the sweater,to wait for shipment of the sweater,xWant,1
PersonX buys the sweater,to cut off the tags,xWant,1
PersonX buys the sweater,to try out the sweater,xWant,1
PersonX buys the sweater,to return the sweater if it doesn't fit,xWant,1
PersonX buys the sweater,to keep receipt,xWant,1
PersonX buys the sweater,to wear it out,xWant,1
PersonX makes a long story,entertained,oReact,1
PersonX makes a long story,inspired,xAttr,1
PersonX makes a long story,imaginative,xAttr,1
PersonX makes a long story,smart,xAttr,1
PersonX makes a long story,creative,xAttr,1
PersonX makes a long story,funny,xAttr,1
PersonX makes a long story,social,xAttr,1
PersonX makes a long story,BECOME STORY MAKER,xEffect,1
PersonX makes a long story,to entertain his friends,xIntent,1
PersonX makes a long story,to be creative,xIntent,1
PersonX makes a long story,have inspiration,xNeed,1
PersonX makes a long story,know how to write,xNeed,1
PersonX makes a long story,have good grammar,xNeed,1
PersonX makes a long story,develop their story telling abilities,xNeed,1
PersonX makes a long story,proud,xReact,1
PersonX makes a long story,to have water,xWant,1
PersonX makes a long story,to take rest,xWant,1
PersonX makes a long story,to prove his innocence,xWant,1
PersonX makes a long story,to make others believe him,xWant,1
PersonX ensures PersonY supply,person y is chill,oEffect,1
PersonX ensures PersonY supply,"Becomes relieved, less tense",oEffect,1
PersonX ensures PersonY supply,becomes grateful towards X,oEffect,1
PersonX ensures PersonY supply,person y is happy,oEffect,1
PersonX ensures PersonY supply,"Maintains supply, as needed",oEffect,1
PersonX ensures PersonY supply,becomes thankful,oEffect,1
PersonX ensures PersonY supply,to buy from PersonX,oWant,1
PersonX ensures PersonY supply,to see if there are any pending payments,oWant,1
PersonX ensures PersonY supply,to look at the statement,oWant,1
PersonX ensures PersonY supply,to thank PersonX,oWant,1
PersonX ensures PersonY supply,dependable,xAttr,1
PersonX ensures PersonY supply,Responsible,xAttr,1
PersonX ensures PersonY supply,powerful,xAttr,1
PersonX ensures PersonY supply,responsible,xAttr,1
PersonX ensures PersonY supply,considerate,xAttr,1
PersonX ensures PersonY supply,Trustworthy,xAttr,1
PersonX ensures PersonY supply,"Is viewed as a ""do-er""",xEffect,1
PersonX ensures PersonY supply,get thanked,xEffect,1
PersonX ensures PersonY supply,Takes responsibility for mistakes,xEffect,1
PersonX ensures PersonY supply,gets a compliment in return,xEffect,1
PersonX ensures PersonY supply,to be cautious,xIntent,1
PersonX ensures PersonY supply,to know where the supplies come from,xNeed,1
