p,q,r,output
PersonX doesn't take a different route,to caught by the police,xEffect,0
PersonX gets a new cell phone,develops trust,xAttr,0
PersonX cuts both ways,not Satisfy,xEffect,0
PersonX drives PersonX's car to work,The friend doesn't see new things,xWant,0
PersonX doesn't finish PersonX's essay,have money,xAttr,0
PersonX decorates PersonX's home,to use good judgement,xWant,0
PersonX is playing in the yard,gets attentinon,xNeed,0
PersonX serves ___ to PersonX's family,entertained,oEffect,0
PersonX takes PersonY's home,Don't gather what he needs to do what he likes,xWant,0
PersonX watches wrestling,to buy food.,xNeed,0
PersonX doesn't fight PersonX's battles,to have meditated,oWant,0
PersonX decorates PersonX's christmas tree,not Please,xEffect,0
PersonX doesn't clean PersonY's bathroom,relaxed,xNeed,0
PersonX doesn't thank the worker,polite,xIntent,0
PersonX would stop,becomes nervous,xWant,0
PersonX doesn't hire ___ to help PersonY,to sneak up on PersonY,oReact,0
PersonX buys some chips,To of do it before something would happen,xIntent,0
PersonX withdraws PersonY's hand,don't get sick,xNeed,0
PersonX doesn't kick the ball,adventurous,xAttr,0
PersonX decides to smoke,don't have a chat,xIntent,0
PersonX climbs the fence,make money,xNeed,0
PersonX moves to new york city,highly motivated,xWant,0
PersonX doesn't check the news,to ask PersonY to marry him,xNeed,0
PersonX hosts ___ at PersonY's house,not mature,xIntent,0
PersonX talks to PersonY's teacher,Don't try some samples,xAttr,0
PersonX works anyway,Doesn't give him a smile,xAttr,0
PersonX plays softball,don't take a nap,xWant,0
PersonX doesn't improve PersonX's typing speed,saddened,xNeed,0
PersonX decides to leave,don't do the right things,xAttr,0
PersonX tries to run away,don't go to personY's,xWant,0
PersonX doesn't prohibit the exercise thereof,to share his knowledge,xWant,0
PersonX changes ___ into gold,a D&D night,xReact,0
PersonX buries PersonY's head,not Devastate,xEffect,0
PersonX doesn't sit at home,happy,xEffect,0
PersonX doesn't shave PersonY's beard,to want to do something else,oWant,0
PersonX goes to the animal shelter,to do something to PersonY,xAttr,0
PersonX corrects PersonY error,not Terrified,xNeed,0
PersonX pushes PersonX's ___ through the crowd,to seek permission to publish,xAttr,0
PersonX needs a new shirt,to call the police,xAttr,0
PersonX doesn't correct PersonY error,to return the affection,oReact,0
PersonX satisfies PersonY's needs,like they have higher self esteem,oReact,0
PersonX maximizes PersonY's profits,not responsible,xIntent,0
PersonX doesn't land awkwardly,to relieve hunger,xWant,0
PersonX doesn't play ___ all the time,to celebrate with him,xNeed,0
PersonX leaves ___ in PersonY's room,to calm down,oWant,0
PersonX lays the groundwork,gets excited,xNeed,0
PersonX leaves ___ in PersonY's room,don't calm down,oWant,0
PersonX doesn't wait eagerly,to make someone complete,xWant,0
PersonX moves to new york city,don't thank PersonX,xWant,0
PersonX wants to dye PersonX's hair,to kill someone,xWant,0
PersonX acquires PersonY knowledge,Takes her for walks.,xAttr,0
PersonX leaves heading to PersonY,see PersonY,oEffect,0
PersonX doesn't find a cause of death,energized,xAttr,0
PersonX asks ___ for help,to hum a song,oWant,0
PersonX hires ___ to help PersonY,Doesn't tell boss,xAttr,0
PersonX doesn't buy PersonY's groceries,finishes the video,oWant,0
PersonX stands near the door,Don't try to get money from X,xWant,0
PersonX gets PersonX's keys,to be on a truck,xEffect,0
PersonX misses PersonX's bus,to have fun,xReact,0
"PersonX slips , fell",Gets praised,xReact,0
PersonX doesn't slap PersonY's hand,unhappy,xIntent,0
PersonX looks behind ___,not stressed,xAttr,0
PersonX buries PersonY's head,not Arrest,xAttr,0
PersonX runs late to work,say thank you,xAttr,0
PersonX redoes PersonX's bedroom,TO HELP,xAttr,0
PersonX eats the pie,walks away,xNeed,0
PersonX cleans PersonY's bathroom,don't count it,xReact,0
PersonX takes PersonY's belongings,Must leave room to compose themselves,xAttr,0
PersonX whispers in PersonY's ear,joyful,xWant,0
PersonX doesn't push PersonX's ___ through the crowd,make up for their mistake,oWant,0
PersonX doesn't put ___ in PersonY's car,friendly,xNeed,0
PersonX spends time with PersonY,He doesn't cry because he don't want haircuts.,xEffect,0
PersonX fish all day,don't read it,xWant,0
PersonX likes ___ a lot,don't get a good grade,xNeed,0
PersonX moves PersonY's furniture,don't get a money,xAttr,0
PersonX wouldn't be perfect,kind,xAttr,0
PersonX absolutely loved ___,not happy,xWant,0
PersonX doesn't take PersonY's home,watches person load car,oWant,0
PersonX fish all day,Talks slow,xWant,0
PersonX doesn't take ___ to develop,He wins,xEffect,0
PersonX almost hit PersonY,annoyed,xAttr,0
PersonX doesn't seek help,removes their wallet,xIntent,0
PersonX hits a car,to finish his job soon.,xWant,0
PersonX doesn't decide to buy one,to think about something else,xWant,0
PersonX doesn't handle the situation,to enjoy himself,xIntent,0
PersonX catches lots of fish,not food,xIntent,0
PersonX takes ___ that day,not good,xReact,0
PersonX plays a ___ in the lives,to see different places,oReact,0
PersonX goes home happy,take lessons,xWant,0
PersonX finds PersonX's hotel,not Encourage,xReact,0
PersonX finds PersonY's owners,not Organize,oEffect,0
PersonX asks my friend,fun loving,oReact,0
PersonX pays PersonY price,to know that PesonY lacks powers,xNeed,0
PersonX eats the pie,don't give orders to PersonX,xAttr,0
PersonX doesn't try to catch it,to close the front door,xIntent,0
PersonX doesn't listen to PersonY's mom,to travel somewhere else,xWant,0
PersonX takes PersonY by force,breathes very heavily,xEffect,0
PersonX especially didn't like,friendly,xEffect,0
PersonX smells smoke,mean,xAttr,0
PersonX uses ___ to express,don't go to the festival,xNeed,0
PersonX submits the ___ to arbitration,Don't go in the room,oReact,0
PersonX doesn't bring PersonY news,want to help persony,xWant,0
PersonX gives PersonY the right,don't buy insurance for the car,xNeed,0
PersonX pays PersonY price,smart,xWant,0
PersonX curves PersonY's lips,helpful,xNeed,0
PersonX wouldn't help,to solve the problem,xAttr,0
PersonX eats a lot of food,don't go home,xReact,0
PersonX doesn't put PersonX's things,to be able to play also,xWant,0
PersonX comes back to the room,"Person x and person y forget that the pie is in the oven, almost burning it.",xWant,0
PersonX hears PersonX's father's ___,not hallucinating,xEffect,0
PersonX hires ___ to help PersonY,don't visit temple,xReact,0
PersonX packs PersonX's bag,Don't say hello,xWant,0
PersonX takes time off from work,active,xIntent,0
PersonX wanders away,Doesn't keep a large stock of it,xEffect,0
PersonX doesn't leave ___ in PersonY's room,to ignore the question,xReact,0
PersonX watches ___ on PersonX's phone,Don't get curious,xEffect,0
PersonX leaves the shop,finishes the work by themselves,xWant,0
PersonX doesn't ask ___ for help,notices errors,oWant,0
PersonX preaches ___ to the poor,don't be in charge,xAttr,0
PersonX doesn't use PersonY's thumb,takes off the bandage,oReact,0
PersonX keeps on truckin,screams,xNeed,0
PersonX depends upon the size,Outgoing,xAttr,0
PersonX doesn't take PersonY by force,pays the money,xEffect,0
PersonX decides to leave,responsible,xEffect,0
PersonX doesn't use chopsticks,waits for an answer,xWant,0
PersonX doesn't buy some shoes,to chill out,xIntent,0
PersonX shares PersonX's experiences,careful,xWant,0
PersonX meets PersonY's mom,to keep using the website,oWant,0
PersonX buys some chips,PersonX is listened to,xNeed,0
PersonX doesn't buy PersonY's groceries,happy,xIntent,0
PersonX doesn't push PersonX's ___ through the crowd,happy,oReact,0
PersonX takes ___ together,not Bore,xIntent,0
PersonX loads PersonY's car,to put up the boxes and tools used to decorate,xEffect,0
PersonX goes see a doctor,don't have fun,xIntent,0
PersonX stands near the door,obedient,xNeed,0
PersonX especially didn't like,noticed,xEffect,0
PersonX sprays paint,friendly,xReact,0
PersonX cuts both ways,Happy that they weren't assisted.,xWant,0
PersonX leaves PersonY's house,Don't get instructions from doctor on how to treat.,oReact,0
PersonX doesn't write PersonX's memoirs,good about themselves for calling attention to something important,xReact,0
PersonX pulls PersonY's pants,To be understand,oEffect,0
PersonX loads PersonY's car,don't put up the boxes and tools used to decorate,xEffect,0
PersonX doesn't make a peanut butter sandwich,to politely listen,xAttr,0
PersonX doesn't keep on truckin,something good to happen,xWant,0
PersonX washes PersonY's hair,to hope the sweater arrives soon,xIntent,0
PersonX cant doesn't help,social,oReact,0
PersonX trains ___ to become,Mean,xWant,0
PersonX takes ___ that day,not interested,xNeed,0
PersonX doesn't write the essay,to buy something special,xReact,0
PersonX tells PersonY did not want,don't tell PersonX to stop touching their oats,xNeed,0
PersonX carries PersonX's weight,to show PersonX gratitude,xWant,0
PersonX cuts both ways,egotistical,xAttr,0
PersonX whispers in PersonY's ear,rushed,xWant,0
PersonX always took,not hurt,xAttr,0
PersonX doesn't lose PersonX's jobs,to apologize for his mistake,xNeed,0
PersonX throws ___ in the wash,glad,xIntent,0
PersonX puts ___ under PersonX's pillow,curious,xReact,0
PersonX takes PersonY's belongings,They don't celebrate with personX,xNeed,0
PersonX cant doesn't help,are accepted and happy,xAttr,0
PersonX smells smoke,close their ears,oReact,0
PersonX catches lots of fish,laugh,xReact,0
PersonX doesn't hit the nail on the head,receives answer to commpliment,xWant,0
PersonX doesn't need to buy a new car,persony eats a lot of food.,xWant,0
PersonX imposes upon PersonY,to get on a plane,xAttr,0
PersonX doesn't thank the worker,gets a receipt,xIntent,0
PersonX uses PersonY's thumb,don't make person y look good,xNeed,0
PersonX doesn't surprise PersonX's friend,to obtain food,oEffect,0
PersonX decides to go on vacation,angry,xNeed,0
PersonX gets PersonX's keys,to party,xReact,0
PersonX scores a touchdown,To hear how it wasn't,oReact,0
PersonX doesn't get a new cell phone,develops trust,xAttr,0
PersonX doesn't take time off from work,shoots a gun,oWant,0
PersonX doesn't ask ___ for help,a girlfriend,xWant,0
PersonX wants to take pictures,to exercise,xIntent,0
PersonX doesn't have a broken leg,clean,xWant,0
PersonX stops in front of PersonY,know the details,oWant,0
PersonX gives PersonY powers,don't accept the explanation,xEffect,0
PersonX doesn't begin rather the ___,goes to police,oWant,0
PersonX doesn't write the essay,asks him questions,xWant,0
PersonX doesn't buy some shoes,good about themselves,xAttr,0
PersonX listens to PersonY's mom,Didn't start to live a special diet,oReact,0
PersonX doesn't leave PersonY's house,to work hard,xNeed,0
PersonX spills everywhere,not responsible,xAttr,0
PersonX doesn't impose upon PersonY,is buried,xWant,0
PersonX doesn't make PersonY return,agreeable,oWant,0
PersonX goes see a doctor,to have fun,xIntent,0
PersonX redoes PersonX's bedroom,don't determine the first step,xReact,0
PersonX keeps on truckin,don't have a free life,oWant,0
PersonX doesn't run late to work,make the team,xAttr,0
PersonX meets PersonX's needs,not helpful,xWant,0
PersonX makes PersonY return,to feed family,xReact,0
PersonX carries a tune,don't determine if they want to go,xNeed,0
PersonX finds ___ by side,weak,xAttr,0
PersonX calls attention to the fact,to gut and clean fish,oEffect,0
PersonX wants to marry PersonY,reflective,xNeed,0
PersonX doesn't know PersonY too well,willful,xWant,0
PersonX gets PersonX's passport,full,xEffect,0
PersonX spends a ___ looking,get advice,xAttr,0
PersonX doesn't eat apples,to call the police,xIntent,0
PersonX ruins PersonY's day,scared,xIntent,0
PersonX cant helps,interested,oWant,0
PersonX doesn't hit a car,to be involved,xAttr,0
PersonX doesn't master every ___,to show perserverance,xNeed,0
PersonX drives around,don't suprise someone,xNeed,0
PersonX doesn't get PersonX's ___ away,to take pictures,oEffect,0
PersonX carries PersonY into effect,gets bumped,oWant,0
PersonX gets PersonY's phone,They fall on their backside.,xAttr,0
PersonX loads PersonY's car,they catch person x,oEffect,0
PersonX deepens PersonX's understanding,to call the police,xReact,0
PersonX reduces ___ by reducing,not Curious,xNeed,0
PersonX throws ___ around,Doesn't get in a fight with PersonY,xIntent,0
PersonX sees PersonX's work,Washes it,xAttr,0
PersonX doesn't buy some shoes,recover from obesity,xEffect,0
PersonX makes brownies,convinced,xWant,0
PersonX doesn't look behind ___,"disappointed, sad",xWant,0
PersonX loves the view,Is view as less intelligent,xAttr,0
PersonX starts the day,glad to be able to help persony,xNeed,0
PersonX calls by PersonY name,get the person,xReact,0
PersonX plays a ___ in the lives,Don't swing something heavy,xAttr,0
PersonX goes see a doctor,don't go to them to talk,xWant,0
PersonX quickly didn't call ___,bad,xEffect,0
PersonX doesn't carry ___ to PersonY's car,She missed and hit the wall.,oEffect,0
PersonX doesn't increase PersonX's productivity,to describe life,xEffect,0
PersonX leaves ___ in PersonY's room,don't calm down,xNeed,0
PersonX doesn't give PersonX's mother ___,to let PersonY know that they're near,xEffect,0
PersonX corrects PersonY error,to get angry,xWant,0
PersonX puts pen to paper,to learn the skills,xAttr,0
PersonX gives PersonY powers,"not happy,enjoyment",oEffect,0
PersonX doesn't sit and talked,to be helpful,xWant,0
PersonX goes for a walk in the woods,not Curious,xWant,0
PersonX gives PersonY the right,gets excited to go home,xAttr,0
PersonX decides to cheat,to accept generosity,xEffect,0
PersonX doesn't celebrate PersonY's victory,dutiful,xAttr,0
PersonX shares PersonX's experiences,gets a new friend,xIntent,0
PersonX robs the bank,don't concentrate on something he/she is listening to,oEffect,0
PersonX doesn't meet PersonY's mom,to go on another trip,oEffect,0
PersonX doesn't go back to the hotel,have sex,xEffect,0
PersonX kills PersonY instantly,Don't gather supplies,xAttr,0
PersonX doesn't break PersonY's ankle,relaxed,xReact,0
PersonX doesn't hear PersonY name,amused,xWant,0
PersonX buries PersonY's head,to finish part of a project,oEffect,0
PersonX cooks ___ at home,Doesn't gain a new skill,xWant,0
PersonX asks my friend,not enjoyment,xAttr,0
PersonX doesn't take PersonY's home,to go to the doctor,xReact,0
PersonX leaves heading to PersonY,Don't go to a book club,xEffect,0
PersonX knows PersonY too well,acknowledged,oReact,0
PersonX requires PersonY explanation,appreciative,oWant,0
PersonX doesn't keep ___ under control,to load PersonY's father's things in the car,oWant,0
PersonX doesn't leave ___ immediately,share some news,xNeed,0
PersonX satisfies PersonY's needs,unintelligent,oEffect,0
PersonX calls attention to the fact,don't give thanks,xAttr,0
PersonX watches ___ on PersonX's phone,don't sign some forms,xReact,0
