p,q,r,output
PersonX gets ___ from the bank,Didn't organize,xEffect,0
PersonX doesn't get ___ from the bank,Didn't organize,xEffect,0
PersonX gnaws PersonY's vitals,to make sure nothing changes,xReact,0
PersonX gnaws PersonY's vitals,don't make sure nothing changes,xReact,0
PersonX doesn't gnaw PersonY's vitals,don't make sure nothing changes,xReact,0
PersonX is good enough,fingers hurt from usage,xAttr,0
PersonX is good enough,Fingers hurt from usage,xAttr,0
PersonX isn't good enough,Fingers hurt from usage,xAttr,0
PersonX decides to buy one,guilty,xNeed,0
PersonX decides to buy one,not guilty,xNeed,0
PersonX doesn't decide to buy one,not guilty,xNeed,0
PersonX establishes PersonY identity,upset,oWant,0
PersonX establishes PersonY identity,Don't upset,oWant,0
PersonX doesn't establish PersonY identity,Don't upset,oWant,0
PersonX buys PersonY's groceries,Person y find out that his cake is missing,xAttr,0
PersonX buys PersonY's groceries,Person y don't find out that his cake is missing,xAttr,0
PersonX doesn't buy PersonY's groceries,Person y don't find out that his cake is missing,xAttr,0
PersonX prays without ceasing,trembles,xEffect,0
PersonX prays without ceasing,not trembles,xEffect,0
PersonX doesn't pray without ceasing,not trembles,xEffect,0
PersonX writes the essay,to make persony happy.,xAttr,0
PersonX writes the essay,don't make persony happy.,xAttr,0
PersonX doesn't write the essay,don't make persony happy.,xAttr,0
"PersonX slips , fell",social,xAttr,0
"PersonX slips , fell",not social,xAttr,0
"PersonX slips , didn't fall",not social,xAttr,0
PersonX diagnoses with cancer,salivates,oWant,0
PersonX diagnoses with cancer,not salivates,oWant,0
PersonX diagnoses with cancer,not salivates,oWant,0
PersonX hits ___ in the face,to find out what the sound is.,xNeed,0
PersonX hits ___ in the face,To find out what the sound isn't.,xNeed,0
PersonX doesn't hit ___ in the face,To find out what the sound isn't.,xNeed,0
PersonX slaps PersonY's hand,gets bad news,oWant,0
PersonX slaps PersonY's hand,Doesn't get bad news,oWant,0
PersonX doesn't slap PersonY's hand,Doesn't get bad news,oWant,0
PersonX eats ___ at a restaurant,in power,xAttr,0
PersonX eats ___ at a restaurant,not in power,xAttr,0
PersonX doesn't eat ___ at a restaurant,not in power,xAttr,0
PersonX shows PersonY every ___,impatient,xNeed,0
PersonX shows PersonY every ___,not impatient,xNeed,0
PersonX doesn't show PersonY every ___,not impatient,xNeed,0
PersonX calls customer service,paint,xReact,0
PersonX calls customer service,not paint,xReact,0
PersonX doesn't call customer service,not paint,xReact,0
PersonX raises it to PersonX's lips,to sell the gold,xWant,0
PersonX raises it to PersonX's lips,don't sell the gold,xWant,0
PersonX doesn't raise it to PersonX's lips,don't sell the gold,xWant,0
PersonX holds ___ in the church,Active,xEffect,0
PersonX holds ___ in the church,not Active,xEffect,0
PersonX doesn't hold ___ in the church,not Active,xEffect,0
PersonX throws open,to be healthy,xEffect,0
PersonX throws open,don't be healthy,xEffect,0
PersonX doesn't throw open,don't be healthy,xEffect,0
PersonX begins to lose weight,to meet new people,xReact,0
PersonX begins to lose weight,don't meet new people,xReact,0
PersonX doesn't begin to lose weight,don't meet new people,xReact,0
PersonX costs ___ to fix,informed,xEffect,0
PersonX costs ___ to fix,Didn't inform,xEffect,0
PersonX doesn't cost ___ to fix,Didn't inform,xEffect,0
PersonX rests PersonY's hands,to know what PersonY needs,xAttr,0
PersonX rests PersonY's hands,don't know what PersonY needs,xAttr,0
PersonX doesn't rest PersonY's hands,don't know what PersonY needs,xAttr,0
PersonX performs PersonX's ___ effectively,becomes quiet,xEffect,0
PersonX performs PersonX's ___ effectively,Doesn't become quiet,xEffect,0
PersonX doesn't perform PersonX's ___ effectively,Doesn't become quiet,xEffect,0
PersonX directs every ___,pursues their passion,xNeed,0
PersonX directs every ___,Doesn't pursue their passion,xNeed,0
PersonX doesn't direct every ___,Doesn't pursue their passion,xNeed,0
PersonX washes the clothes,Find out what routine they should do for the tryout.,xAttr,0
PersonX washes the clothes,Don't find out what routine they should do for the tryout.,xAttr,0
PersonX doesn't wash the clothes,Don't find out what routine they should do for the tryout.,xAttr,0
PersonX is going to kill PersonY,to be heard,xNeed,0
PersonX is going to kill PersonY,To be hear,xNeed,0
PersonX isn't going to kill PersonY,To be hear,xNeed,0
PersonX gets there on time,helpful,xWant,0
PersonX gets there on time,not helpful,xWant,0
PersonX doesn't get there on time,not helpful,xWant,0
PersonX pricks PersonX's finger,Person Y to feel better.,xWant,0
PersonX pricks PersonX's finger,Person Y to don't feel better.,xWant,0
PersonX pricks PersonX's finger,Person Y to don't feel better.,xWant,0
PersonX taps PersonY's foot,to meet goals,xWant,0
PersonX taps PersonY's foot,don't meet goals,xWant,0
PersonX doesn't tap PersonY's foot,don't meet goals,xWant,0
PersonX sees PersonY this morning,talk,oReact,0
PersonX sees PersonY this morning,Don't talk,oReact,0
PersonX doesn't see PersonY this morning,Don't talk,oReact,0
PersonX does a lot of research,gets tired,xWant,0
PersonX does a lot of research,Doesn't get tired,xWant,0
PersonX doesn't do a lot of research,Doesn't get tired,xWant,0
PersonX begins to lose weight,to go home,xNeed,0
PersonX begins to lose weight,don't go home,xNeed,0
PersonX doesn't begin to lose weight,don't go home,xNeed,0
PersonX gives PersonY a character,flirts,xReact,0
PersonX gives PersonY a character,not flirts,xReact,0
PersonX doesn't give PersonY a character,not flirts,xReact,0
PersonX checks PersonY's temperature,happy,xNeed,0
PersonX checks PersonY's temperature,not happy,xNeed,0
PersonX doesn't check PersonY's temperature,not happy,xNeed,0
PersonX is quite right,to put up a website about the rescue,xAttr,0
PersonX is quite right,don't put up a website about the rescue,xAttr,0
PersonX isn't quite right,don't put up a website about the rescue,xAttr,0
PersonX is really cold,to fix up his car,xWant,0
PersonX is really cold,don't fix up his car,xWant,0
PersonX isn't really cold,don't fix up his car,xWant,0
PersonX climbs the stairs,to save up more money,xWant,0
PersonX climbs the stairs,don't save up more money,xWant,0
PersonX doesn't climb the stairs,don't save up more money,xWant,0
PersonX digs deep,To stay updated,xIntent,0
PersonX digs deep,don't stay updated,xIntent,0
PersonX doesn't dig deep,don't stay updated,xIntent,0
PersonX plays softball,A driving license,xAttr,0
PersonX plays softball,A drive license,xAttr,0
PersonX doesn't play softball,A drive license,xAttr,0
PersonX checks PersonY's temperature,finicky,xWant,0
PersonX checks PersonY's temperature,not finicky,xWant,0
PersonX doesn't check PersonY's temperature,not finicky,xWant,0
PersonX buries PersonY's head,PLAYS THE BANJO,oEffect,0
PersonX buries PersonY's head,Doesn't play THE BANJO,oEffect,0
PersonX doesn't bury PersonY's head,Doesn't play THE BANJO,oEffect,0
PersonX lowers PersonY's head,be kissed back,oWant,0
PersonX lowers PersonY's head,Be kiss back,oWant,0
PersonX doesn't lower PersonY's head,Be kiss back,oWant,0
PersonX takes PersonY fishing,and then says good bye,xAttr,0
PersonX takes PersonY fishing,And then doesn't say good bye,xAttr,0
PersonX doesn't take PersonY fishing,And then doesn't say good bye,xAttr,0
PersonX surprises PersonX's friend,becomes elated,xEffect,0
PersonX surprises PersonX's friend,Doesn't become elated,xEffect,0
PersonX surprises PersonX's friend,Doesn't become elated,xEffect,0
PersonX stays busy,To ask Y for it,xIntent,0
PersonX stays busy,don't ask Y for it,xIntent,0
PersonX doesn't stay busy,don't ask Y for it,xIntent,0
PersonX learns how to play the drums,Gets information,xNeed,0
PersonX learns how to play the drums,Doesn't get information,xNeed,0
PersonX doesn't learn how to play the drums,Doesn't get information,xNeed,0
PersonX shares the author's ___,Go inside the store,xNeed,0
PersonX shares the author's ___,Don't go inside the store,xNeed,0
PersonX doesn't share the author's ___,Don't go inside the store,xNeed,0
PersonX eats better,to start driving,xAttr,0
PersonX eats better,don't start driving,xAttr,0
PersonX doesn't eat better,don't start driving,xAttr,0
PersonX makes PersonY offering,to find out something,xWant,0
PersonX makes PersonY offering,don't find out something,xWant,0
PersonX doesn't make PersonY offering,don't find out something,xWant,0
PersonX maintains PersonY position,to get fast food,xNeed,0
PersonX maintains PersonY position,don't get fast food,xNeed,0
PersonX doesn't maintain PersonY position,don't get fast food,xNeed,0
PersonX follows PersonY closely,to buy milk,xIntent,0
PersonX follows PersonY closely,don't buy milk,xIntent,0
PersonX doesn't follow PersonY closely,don't buy milk,xIntent,0
PersonX takes PersonY life,surprised,xAttr,0
PersonX takes PersonY life,not surprised,xAttr,0
PersonX doesn't take PersonY life,not surprised,xAttr,0
PersonX keeps PersonY record,Caring,xNeed,0
PersonX keeps PersonY record,not Care,xNeed,0
PersonX doesn't keep PersonY record,not Care,xNeed,0
PersonX is playing at the park,Irresponsible,xWant,0
PersonX is playing at the park,not Irresponsible,xWant,0
PersonX isn't playing at the park,not Irresponsible,xWant,0
PersonX looks at PersonY's mother,thankful,xWant,0
PersonX looks at PersonY's mother,not thankful,xWant,0
PersonX doesn't look at PersonY's mother,not thankful,xWant,0
PersonX confesses PersonX's ___ before PersonY father,content,xAttr,0
PersonX confesses PersonX's ___ before PersonY father,not content,xAttr,0
PersonX doesn't confess PersonX's ___ before PersonY father,not content,xAttr,0
PersonX is really late,to spend time with PersonX,xEffect,0
PersonX is really late,don't spend time with PersonX,xEffect,0
PersonX isn't really late,don't spend time with PersonX,xEffect,0
PersonX dont like PersonY,to keep talking,xAttr,0
PersonX dont like PersonY,don't keep talking,xAttr,0
PersonX like PersonY,don't keep talking,xAttr,0
PersonX follows PersonY closely,to clock in,xAttr,0
PersonX follows PersonY closely,don't clock in,xAttr,0
PersonX doesn't follow PersonY closely,don't clock in,xAttr,0
PersonX assumes PersonY expression,uses gestures,oEffect,0
PersonX assumes PersonY expression,Doesn't use gestures,oEffect,0
PersonX doesn't assume PersonY expression,Doesn't use gestures,oEffect,0
PersonX changes PersonX's nature,gets the wrong size because of a different brand,xIntent,0
PersonX changes PersonX's nature,Doesn't get the wrong size because of a different brand,xIntent,0
PersonX changes PersonX's nature,Doesn't get the wrong size because of a different brand,xIntent,0
PersonX falls many times,to bond with personY,xReact,0
PersonX falls many times,don't bond with personY,xReact,0
PersonX doesn't fall many times,don't bond with personY,xReact,0
PersonX justifies PersonX's conduct,restless,xWant,0
PersonX justifies PersonX's conduct,not restless,xWant,0
PersonX doesn't justify PersonX's conduct,not restless,xWant,0
PersonX really hurt PersonY,highly satisfied,oReact,0
PersonX really hurt PersonY,not highly satisfied,oReact,0
PersonX really didn't hurt PersonY,not highly satisfied,oReact,0
PersonX uses PersonY's thumb,to get gas,xAttr,0
PersonX uses PersonY's thumb,don't get gas,xAttr,0
PersonX doesn't use PersonY's thumb,don't get gas,xAttr,0
PersonX uses ___ to express,to take a rest,xNeed,0
PersonX uses ___ to express,don't take a rest,xNeed,0
PersonX doesn't use ___ to express,don't take a rest,xNeed,0
PersonX wants to fight PersonY,moves to other side of bed,oWant,0
PersonX wants to fight PersonY,Doesn't move to other side of bed,oWant,0
PersonX doesn't want to fight PersonY,Doesn't move to other side of bed,oWant,0
PersonX gets what PersonY wanted,to get a gift,xAttr,0
PersonX gets what PersonY wanted,don't get a gift,xAttr,0
PersonX doesn't get what PersonY wanted,don't get a gift,xAttr,0
PersonX takes ___ to mcdonald's,Mean,xWant,0
PersonX takes ___ to mcdonald's,not Mean,xWant,0
PersonX doesn't take ___ to mcdonald's,not Mean,xWant,0
PersonX sets forth the ___,disappointed,oReact,0
PersonX sets forth the ___,Didn't disappoint,oReact,0
PersonX doesn't set forth the ___,Didn't disappoint,oReact,0
PersonX tells PersonY told,gets out of car,oWant,0
PersonX tells PersonY told,Doesn't get out of car,oWant,0
PersonX doesn't tell PersonY told,Doesn't get out of car,oWant,0
PersonX wants to take pictures,ready to move on,xEffect,0
PersonX wants to take pictures,Ready to don't move on,xEffect,0
PersonX doesn't want to take pictures,Ready to don't move on,xEffect,0
PersonX gives PersonY a box,produces excellent results,xEffect,0
PersonX gives PersonY a box,Doesn't produce excellent results,xEffect,0
PersonX doesn't give PersonY a box,Doesn't produce excellent results,xEffect,0
PersonX lies on PersonY's side,to get back to work when they can,oEffect,0
PersonX lies on PersonY's side,don't get back to work when they can,oEffect,0
PersonX doesn't lie on PersonY's side,don't get back to work when they can,oEffect,0
PersonX offer PersonY's hand,to let the dog rest,xNeed,0
PersonX offer PersonY's hand,don't let the dog rest,xNeed,0
PersonX don't offer PersonY's hand,don't let the dog rest,xNeed,0
PersonX marries the king's ___,to be calm,xAttr,0
PersonX marries the king's ___,don't be calm,xAttr,0
PersonX doesn't marry the king's ___,don't be calm,xAttr,0
PersonX gets a cat,is respected,xIntent,0
PersonX gets a cat,Isn't respected,xIntent,0
PersonX doesn't get a cat,Isn't respected,xIntent,0
PersonX scores a touchdown,find PersonY,xReact,0
PersonX scores a touchdown,Don't find PersonY,xReact,0
PersonX doesn't score a touchdown,Don't find PersonY,xReact,0
PersonX sticks in PersonY's throat,is arrested,xReact,0
PersonX sticks in PersonY's throat,Isn't arrested,xReact,0
PersonX sticks in PersonY's throat,Isn't arrested,xReact,0
PersonX asks ___ for help,to be nice and help out,oWant,0
PersonX asks ___ for help,don't be nice and help out,oWant,0
PersonX doesn't ask ___ for help,don't be nice and help out,oWant,0
PersonX is fast asleep,gratitude,xAttr,0
PersonX is fast asleep,not gratitude,xAttr,0
PersonX isn't fast asleep,not gratitude,xAttr,0
PersonX holds the baby,tidy,xWant,0
PersonX holds the baby,Don't tidy,xWant,0
PersonX doesn't hold the baby,Don't tidy,xWant,0
PersonX frightens the ___ away,excited,xNeed,0
PersonX frightens the ___ away,not Excite,xNeed,0
PersonX doesn't frighten the ___ away,not Excite,xNeed,0
PersonX makes PersonX's dream come true,gets in position,xAttr,0
PersonX makes PersonX's dream come true,Doesn't get in position,xAttr,0
PersonX doesn't make PersonX's dream come true,Doesn't get in position,xAttr,0
PersonX climbs the stairs,to find out what's going on,xReact,0
PersonX climbs the stairs,don't find out what's going on,xReact,0
PersonX doesn't climb the stairs,don't find out what's going on,xReact,0
PersonX goes black,exhausted,xReact,0
PersonX goes black,not Exhaust,xReact,0
PersonX doesn't go black,not Exhaust,xReact,0
