p,q,r,output
PersonX stands near the door,happy and dutiful,xReact,1
PersonX stands near the door,prepared to leave,xReact,1
PersonX stands near the door,on their way,xReact,1
PersonX stands near the door,more limber,xReact,1
PersonX stands near the door,Tape what's going on.,xWant,1
PersonX stands near the door,Overhear the conversation.,xWant,1
PersonX stands near the door,look out the peephole,xWant,1
PersonX stands near the door,to recieve the parcel,xWant,1
PersonX stands near the door,to open the door,xWant,1
PersonX stands near the door,unlock the door,xWant,1
PersonX stands near the door,answer the door,xWant,1
PersonX would not stop,leaves person X,oEffect,1
PersonX would not stop,avoids person X,oEffect,1
PersonX would not stop,hurry to reach the office,xAttr,1
PersonX would not stop,uncontrollable,xAttr,1
PersonX would not stop,pig-headed,xAttr,1
PersonX would not stop,undisciplined,xAttr,1
PersonX would not stop,insistant,xAttr,1
PersonX would not stop,punctual in work.,xAttr,1
PersonX would not stop,crashed his car,xEffect,1
PersonX would not stop,injured himself,xEffect,1
PersonX would not stop,alienates others,xEffect,1
PersonX would not stop,annoys others,xEffect,1
PersonX would not stop,to keep going,xIntent,1
PersonX would not stop,to succeed,xIntent,1
PersonX would not stop,to avoid trouble,xNeed,1
PersonX would not stop,to move,xNeed,1
PersonX would not stop,confident,xReact,1
PersonX would not stop,tired,xReact,1
PersonX would not stop,like they want to keep going,xReact,1
PersonX would not stop,keep working,xWant,1
PersonX would not stop,to get paid,xWant,1
PersonX would not stop,continue their action,xWant,1
PersonX would not stop,to get work done,xWant,1
PersonX decorates PersonX's home,inspired,xAttr,1
PersonX decorates PersonX's home,delighted,xAttr,1
PersonX decorates PersonX's home,Clever,xAttr,1
PersonX decorates PersonX's home,creative,xAttr,1
PersonX decorates PersonX's home,eager,xAttr,1
PersonX decorates PersonX's home,Crafty,xAttr,1
PersonX decorates PersonX's home,have a beautiful looking house,xEffect,1
PersonX decorates PersonX's home,get compliments from their guests,xEffect,1
PersonX decorates PersonX's home,PersonX gets a drink.,xEffect,1
PersonX decorates PersonX's home,PersonX gets tired,xEffect,1
PersonX decorates PersonX's home,to make the house look festive,xIntent,1
PersonX decorates PersonX's home,to make their home more comfortable,xIntent,1
PersonX decorates PersonX's home,to feel cozy at home,xIntent,1
PersonX decorates PersonX's home,to make their home beautiful,xIntent,1
PersonX decorates PersonX's home,put the decorations where they want them,xNeed,1
PersonX decorates PersonX's home,get out the decorations,xNeed,1
PersonX decorates PersonX's home,satisfied,xReact,1
PersonX decorates PersonX's home,happy,xReact,1
PersonX decorates PersonX's home,good,xReact,1
PersonX decorates PersonX's home,good about themselves,xReact,1
PersonX decorates PersonX's home,rest and look at their work,xWant,1
PersonX decorates PersonX's home,to put up the boxes and tools used to decorate,xWant,1
PersonX makes a move,annoyed,oReact,1
PersonX makes a move,To be approached by X,oWant,1
PersonX makes a move,To keep the advantage,oWant,1
PersonX makes a move,assertive,xAttr,1
PersonX makes a move,on a date,xAttr,1
PersonX makes a move,brave,xAttr,1
PersonX makes a move,active,xAttr,1
PersonX makes a move,a con artist,xAttr,1
PersonX makes a move,restless,xAttr,1
PersonX makes a move,fails,xEffect,1
PersonX makes a move,Talks to a stranger,xEffect,1
PersonX makes a move,is rejected,xEffect,1
PersonX makes a move,changes their perspective,xEffect,1
PersonX makes a move,exerts muscles,xEffect,1
PersonX makes a move,Proposes a date,xEffect,1
PersonX makes a move,to achieve,xIntent,1
PersonX makes a move,to go ahead,xIntent,1
PersonX makes a move,to be efficient,xIntent,1
PersonX makes a move,to win,xIntent,1
PersonX makes a move,to gain attraction of someone,xIntent,1
PersonX makes a move,to succeed,xIntent,1
PersonX makes a move,Plan the move,xNeed,1
PersonX makes a move,to make arrangements,xNeed,1
PersonX makes a move,Assess the situation,xNeed,1
PersonX makes a move,to decide what has to be done,xNeed,1
PersonX makes a move,decisive,xReact,1
PersonX makes a move,cautious,xReact,1
PersonX makes a move,confident,xReact,1
PersonX makes a move,silly,xReact,1
PersonX makes a move,accomplished,xReact,1
PersonX makes a move,to achieve his goal,xWant,1
PersonX makes a move,to obtain something,xWant,1
PersonX makes a move,To win the match,xWant,1
PersonX makes a move,to achieve goal,xWant,1
PersonX makes a move,To keep the advantage,xWant,1
PersonX makes a move,to win the game,xWant,1
PersonX makes a move,receive a reaction,xWant,1
PersonX makes a move,achieve the goal,xWant,1
PersonX finds PersonX's hotel,smart,xAttr,1
PersonX finds PersonX's hotel,grateful,xAttr,1
PersonX finds PersonX's hotel,advanced,xAttr,1
PersonX finds PersonX's hotel,relieved,xAttr,1
PersonX finds PersonX's hotel,checks in at the hotel,xEffect,1
PersonX finds PersonX's hotel,goes to sleep,xEffect,1
PersonX finds PersonX's hotel,takes a shower,xEffect,1
PersonX finds PersonX's hotel,checks into the hotel,xEffect,1
PersonX finds PersonX's hotel,to be able to get a good sleep,xIntent,1
PersonX finds PersonX's hotel,to rest,xIntent,1
PersonX finds PersonX's hotel,to stop driving and rest,xIntent,1
PersonX finds PersonX's hotel,to be safe,xIntent,1
PersonX finds PersonX's hotel,to relax,xIntent,1
PersonX finds PersonX's hotel,to find a place to stay,xIntent,1
PersonX finds PersonX's hotel,to go to the room,xIntent,1
PersonX finds PersonX's hotel,to book hotel,xNeed,1
PersonX finds PersonX's hotel,go out of house,xNeed,1
PersonX finds PersonX's hotel,exhausted,xReact,1
PersonX finds PersonX's hotel,tired,xReact,1
PersonX finds PersonX's hotel,satisfied,xReact,1
PersonX finds PersonX's hotel,excited,xReact,1
PersonX finds PersonX's hotel,happy,xReact,1
PersonX finds PersonX's hotel,relieved,xReact,1
PersonX finds PersonX's hotel,to take his friend there,xWant,1
PersonX finds PersonX's hotel,to take rest,xWant,1
PersonX finds PersonX's hotel,to have a good meal,xWant,1
PersonX finds PersonX's hotel,eat dinner,xWant,1
PersonX wants to dye PersonX's hair,PersonY gets a new hair color,oEffect,1
PersonX wants to dye PersonX's hair,PersonY's face and neck get stained by the dye,oEffect,1
PersonX wants to dye PersonX's hair,Helpful,xAttr,1
PersonX wants to dye PersonX's hair,helpful,xAttr,1
PersonX wants to dye PersonX's hair,Useful,xAttr,1
PersonX wants to dye PersonX's hair,fashionable,xAttr,1
PersonX wants to dye PersonX's hair,self conscious,xAttr,1
PersonX wants to dye PersonX's hair,skilled,xAttr,1
PersonX wants to dye PersonX's hair,They dye PersonX's hair,xEffect,1
PersonX wants to dye PersonX's hair,also wants to curl the hair,xEffect,1
PersonX wants to dye PersonX's hair,cuts it shoulder length,xEffect,1
PersonX wants to dye PersonX's hair,They get stained skin from the dye,xEffect,1
PersonX wants to dye PersonX's hair,to have a different color of hair.,xIntent,1
PersonX wants to dye PersonX's hair,pick color,xNeed,1
PersonX wants to dye PersonX's hair,go to salon,xNeed,1
PersonX wants to dye PersonX's hair,happy.,xReact,1
PersonX wants to dye PersonX's hair,set another appointment,xWant,1
PersonX wants to dye PersonX's hair,have it styled,xWant,1
PersonX passes with flying colors,to give him a gift,oWant,1
PersonX passes with flying colors,to appreciate him,oWant,1
PersonX passes with flying colors,clean,xAttr,1
PersonX passes with flying colors,thorough,xAttr,1
PersonX passes with flying colors,talented,xAttr,1
PersonX passes with flying colors,nature,xAttr,1
PersonX passes with flying colors,has higher average,xEffect,1
PersonX passes with flying colors,shouts in joy,xEffect,1
PersonX passes with flying colors,smiles,xEffect,1
PersonX passes with flying colors,gets good grade,xEffect,1
PersonX passes with flying colors,to be happy joyful,xIntent,1
PersonX passes with flying colors,to work hard,xNeed,1
PersonX passes with flying colors,to study,xNeed,1
PersonX passes with flying colors,to study well,xNeed,1
PersonX passes with flying colors,to take an exam,xNeed,1
PersonX passes with flying colors,ecstatic.,xReact,1
PersonX passes with flying colors,happy and cheerful,xReact,1
PersonX passes with flying colors,satisfied,xReact,1
PersonX passes with flying colors,happy,xReact,1
PersonX passes with flying colors,relieved,xReact,1
PersonX passes with flying colors,to enjoy passing,xWant,1
PersonX passes with flying colors,to impress instructor,xWant,1
PersonX passes with flying colors,to pass the course,xWant,1
PersonX passes with flying colors,to give a treat to his friends,xWant,1
PersonX passes with flying colors,to celebrate the event,xWant,1
PersonX passes with flying colors,to celebrate,xWant,1
PersonX picks it up right away,dutiful,xAttr,1
PersonX picks it up right away,industrious,xAttr,1
PersonX picks it up right away,caring,xAttr,1
PersonX picks it up right away,conscientious,xAttr,1
PersonX picks it up right away,capable,xAttr,1
PersonX picks it up right away,intelligent,xAttr,1
PersonX picks it up right away,spots a quarter nearby,xEffect,1
PersonX picks it up right away,falls over,xEffect,1
PersonX picks it up right away,picks up again.,xEffect,1
PersonX picks it up right away,drops it,xEffect,1
PersonX picks it up right away,to use it as soon as possible,xIntent,1
PersonX picks it up right away,to learn quicker,xIntent,1
PersonX picks it up right away,to see what is happening,xNeed,1
PersonX picks it up right away,to see it on the ground,xNeed,1
PersonX picks it up right away,to bend over,xNeed,1
PersonX picks it up right away,to have dropped a chip,xNeed,1
PersonX picks it up right away,to see their phone falling off the table,xNeed,1
PersonX picks it up right away,to react quickly,xNeed,1
PersonX picks it up right away,satisfied,xReact,1
PersonX picks it up right away,like he understands,xReact,1
PersonX picks it up right away,to clean it,xWant,1
PersonX picks it up right away,to use the 5 second rule and eat it,xWant,1
PersonX picks it up right away,to not drop it,xWant,1
PersonX picks it up right away,to hold it tight,xWant,1
PersonX picks it up right away,to show someone,xWant,1
PersonX picks it up right away,to check if it is not cracked,xWant,1
PersonX picks it up right away,to throw it away,xWant,1
PersonX thanks the worker,Smiles,oEffect,1
PersonX thanks the worker,Shook hand,oEffect,1
PersonX thanks the worker,happy,oReact,1
PersonX thanks the worker,grateful,oReact,1
PersonX thanks the worker,appreciated,oReact,1
PersonX thanks the worker,to be praised more,oWant,1
PersonX thanks the worker,to say thank you,oWant,1
PersonX thanks the worker,to accept compliments,oWant,1
PersonX thanks the worker,to collect the tip,oWant,1
PersonX thanks the worker,gracious,xAttr,1
PersonX thanks the worker,appreciative,xAttr,1
PersonX thanks the worker,polite,xAttr,1
PersonX thanks the worker,thankful,xAttr,1
PersonX thanks the worker,kind,xAttr,1
PersonX thanks the worker,social,xAttr,1
PersonX thanks the worker,Shook hand with the worker,xEffect,1
PersonX thanks the worker,receives the rest his food,xEffect,1
PersonX thanks the worker,is well liked among the staff,xEffect,1
PersonX thanks the worker,Speaks to the worker,xEffect,1
PersonX thanks the worker,to be polite,xIntent,1
PersonX thanks the worker,to show appreciation,xIntent,1
PersonX thanks the worker,to be grateful,xIntent,1
PersonX thanks the worker,to be nice,xIntent,1
PersonX thanks the worker,good,xReact,1
PersonX thanks the worker,good about themselves,xReact,1
PersonX thanks the worker,to praise the worker to others,xWant,1
PersonX thanks the worker,to leave a tip,xWant,1
PersonX thanks the worker,for worker to be happy,xWant,1
PersonX thanks the worker,to be gracious,xWant,1
PersonX looks right,average,xAttr,1
PersonX looks right,content,xAttr,1
PersonX looks right,happy,xAttr,1
PersonX looks right,trustworthy,xAttr,1
PersonX looks right,careful,xAttr,1
PersonX looks right,normal,xAttr,1
PersonX looks right,twists head,xEffect,1
PersonX looks right,blinks,xEffect,1
PersonX looks right,see something,xIntent,1
PersonX looks right,look away from something,xIntent,1
PersonX looks right,know what the occassion is,xNeed,1
PersonX looks right,open eyes,xNeed,1
PersonX looks right,to dress nicely,xNeed,1
PersonX looks right,to put effort into their appearance,xNeed,1
PersonX looks right,turn head,xNeed,1
PersonX looks right,to look left as well,xNeed,1
PersonX looks right,pretty,xReact,1
PersonX looks right,satisfied,xReact,1
PersonX looks right,neutral,xReact,1
PersonX looks right,intrigued,xReact,1
PersonX looks right,to cross the road,xWant,1
PersonX looks right,to get the job,xWant,1
PersonX looks right,to impress people,xWant,1
PersonX looks right,to talk to their crush,xWant,1
PersonX looks right,squint,xWant,1
PersonX looks right,to take pictures,xWant,1
PersonX looks right,put on glasses,xWant,1
PersonX goes ___ with PersonX's friend,they pay money for their trip,oEffect,1
PersonX goes ___ with PersonX's friend,the friend gains a new friend,oEffect,1
PersonX goes ___ with PersonX's friend,Offers person X coffee,oEffect,1
PersonX goes ___ with PersonX's friend,Shakes hands with Person X,oEffect,1
PersonX goes ___ with PersonX's friend,they eat delicious food,oEffect,1
PersonX goes ___ with PersonX's friend,the friend sees new things,oEffect,1
PersonX goes ___ with PersonX's friend,glad ot see their friend,oReact,1
PersonX goes ___ with PersonX's friend,happy,oReact,1
PersonX goes ___ with PersonX's friend,included,oReact,1
PersonX goes ___ with PersonX's friend,have fun,oWant,1
PersonX goes ___ with PersonX's friend,enjoy companionship,oWant,1
PersonX goes ___ with PersonX's friend,outgoing,xAttr,1
PersonX goes ___ with PersonX's friend,Outgoing,xAttr,1
PersonX goes ___ with PersonX's friend,Social,xAttr,1
PersonX goes ___ with PersonX's friend,adventurous,xAttr,1
PersonX goes ___ with PersonX's friend,friendly,xAttr,1
