p,q,r,output
Person X  never goes to Person Y's home,unsociable,xAttr,1
Person X  never goes to Person Y's home,to avoid confrontation,xIntent,1
Person X  never goes to Person Y's home,to never see them again,xIntent,1
Person X  never goes to Person Y's home,to keep a professional distance between colleagues,xIntent,1
Person X  never goes to Person Y's home,to avoid any awkward workplace-altering events,xIntent,1
Person X  never goes to Person Y's home,indifferent,xReact,1
Person X  never goes to Person Y's home,callous,xReact,1
Person X  never goes to Person Y's home,relieved,xReact,1
Person X  never goes to Person Y's home,content,xReact,1
Person X  never goes to Person Y's home,avoid personY,xWant,1
Person X  never goes to Person Y's home,meet personY somewhere else,xWant,1
Person X  never goes to Person Y's home,go to work,xWant,1
Person X  never goes to Person Y's home,stay home,xWant,1
PersonX never sees PersonY.,lonely,oReact,1
PersonX never sees PersonY.,like stalking personX some more,oReact,1
PersonX never sees PersonY.,oblivious,xAttr,1
PersonX never sees PersonY.,reclusive,xAttr,1
PersonX never sees PersonY.,clueless,xAttr,1
PersonX never sees PersonY.,to avoid personY,xIntent,1
PersonX never sees PersonY.,to pretend personY doesn't exist,xIntent,1
PersonX never sees PersonY.,reserved,xReact,1
PersonX never sees PersonY.,paranoid,xReact,1
PersonX never sees PersonY.,forgotten,xReact,1
PersonX never sees PersonY.,like persony is avoiding them,xReact,1
PersonX never sees PersonY.,to go abroad,xWant,1
PersonX never sees PersonY.,to study,xWant,1
PersonX never sees PersonY.,to meet them,xWant,1
PersonX never sees PersonY.,to make friends,xWant,1
PersonX sends PersonY no money,they can't pay the rent,oEffect,1
PersonX sends PersonY no money,they can't buy food,oEffect,1
PersonX sends PersonY no money,can't pay bills,oEffect,1
PersonX sends PersonY no money,cannot eat,oEffect,1
PersonX sends PersonY no money,confused,oReact,1
PersonX sends PersonY no money,wanting,oReact,1
PersonX sends PersonY no money,call someone else,oWant,1
PersonX sends PersonY no money,try and make money,oWant,1
PersonX sends PersonY no money,selfish,xAttr,1
PersonX sends PersonY no money,rude,xAttr,1
PersonX sends PersonY no money,cheap,xAttr,1
PersonX sends PersonY no money,gets asked for money,xEffect,1
PersonX sends PersonY no money,is confronted,xEffect,1
PersonX sends PersonY no money,to punish person y,xIntent,1
PersonX sends PersonY no money,save money,xIntent,1
PersonX sends PersonY no money,spiteful,xReact,1
PersonX sends PersonY no money,hostile,xReact,1
PersonX sends PersonY no money,mean,xReact,1
PersonX sends PersonY no money,uncaring,xReact,1
PersonX sends PersonY no money,call them up,xWant,1
PersonX sends PersonY no money,keep on with the day,xWant,1
PersonX sends PersonY no money,to share nothing,xWant,1
PersonX sends PersonY no money,to keep safe,xWant,1
PersonX avoids PersonY's closet,respectful,xAttr,1
PersonX avoids PersonY's closet,polite,xAttr,1
PersonX avoids PersonY's closet,nervous,xAttr,1
PersonX avoids PersonY's closet,superstitious,xAttr,1
PersonX avoids PersonY's closet,to not see inside,xIntent,1
PersonX avoids PersonY's closet,to not be snooping,xIntent,1
PersonX avoids PersonY's closet,stay away from trouble,xIntent,1
PersonX avoids PersonY's closet,no issue,xIntent,1
PersonX avoids PersonY's closet,be cleaning Y's room,xNeed,1
PersonX avoids PersonY's closet,sweep Y's room,xNeed,1
PersonX avoids PersonY's closet,like a decent person,xReact,1
PersonX avoids PersonY's closet,satisfied,xReact,1
PersonX avoids PersonY's closet,good,xReact,1
PersonX avoids PersonY's closet,safe,xReact,1
PersonX avoids PersonY's closet,keep the closet neat,xWant,1
PersonX avoids PersonY's closet,to use his closet,xWant,1
PersonX avoids PersonY's closet,close door to Y's room,xWant,1
PersonX avoids PersonY's closet,go to living room,xWant,1
PersonX is usually somber and rarely laughs,serious,xAttr,1
PersonX is usually somber and rarely laughs,stiff,xAttr,1
PersonX is usually somber and rarely laughs,boring,xAttr,1
PersonX is usually somber and rarely laughs,dour,xAttr,1
PersonX is usually somber and rarely laughs,cries,xEffect,1
PersonX is usually somber and rarely laughs,sobs,xEffect,1
PersonX is usually somber and rarely laughs,Taken to comedy club by friends,xEffect,1
PersonX is usually somber and rarely laughs,Told to lighten up,xEffect,1
PersonX is usually somber and rarely laughs,sad,xReact,1
PersonX is usually somber and rarely laughs,serious,xReact,1
PersonX is usually somber and rarely laughs,collective,xReact,1
PersonX is usually somber and rarely laughs,to be left alone,xWant,1
PersonX is usually somber and rarely laughs,to learn how to be happy,xWant,1
PersonX is usually somber and rarely laughs,attend a funeral,xWant,1
PersonX is usually somber and rarely laughs,cry,xWant,1
PersonX spends little time with personY,gets lonely,oEffect,1
PersonX spends little time with personY,misses personX,oEffect,1
PersonX spends little time with personY,confused,oReact,1
PersonX spends little time with personY,lonely,oReact,1
PersonX spends little time with personY,sad,oReact,1
PersonX spends little time with personY,rejected,oReact,1
PersonX spends little time with personY,ignored,oReact,1
PersonX spends little time with personY,standoffish,xAttr,1
PersonX spends little time with personY,knows his limits,xAttr,1
PersonX spends little time with personY,selfish,xAttr,1
PersonX spends little time with personY,busy,xAttr,1
PersonX spends little time with personY,misses personY,xEffect,1
PersonX spends little time with personY,gets lonely,xEffect,1
PersonX spends little time with personY,to be alone,xIntent,1
PersonX spends little time with personY,to stop being friends with Y,xIntent,1
PersonX spends little time with personY,to be with someone else,xIntent,1
PersonX spends little time with personY,to avoid person y,xIntent,1
PersonX spends little time with personY,annoyed,xReact,1
PersonX spends little time with personY,relieved,xReact,1
PersonX spends little time with personY,haughty,xReact,1
PersonX spends little time with personY,controlling,xReact,1
PersonX spends little time with personY,to go office early,xWant,1
PersonX spends little time with personY,to work extra money,xWant,1
PersonX spends little time with personY,to spend more time,xWant,1
PersonX spends little time with personY,to stop spending time with personY,xWant,1
PersonX is avoiding PersonY.,confused,oReact,1
PersonX is avoiding PersonY.,upset,oReact,1
PersonX is avoiding PersonY.,cowardly,xAttr,1
PersonX is avoiding PersonY.,divisive,xAttr,1
PersonX is avoiding PersonY.,hesitant,xAttr,1
PersonX is avoiding PersonY.,dismissive,xAttr,1
PersonX is avoiding PersonY.,gets yelled at,xEffect,1
PersonX is avoiding PersonY.,gets talked to,xEffect,1
PersonX is avoiding PersonY.,wants to be left alone,xIntent,1
PersonX is avoiding PersonY.,doesn't want to talk,xIntent,1
PersonX is avoiding PersonY.,tired,xReact,1
PersonX is avoiding PersonY.,alone,xReact,1
PersonX is avoiding PersonY.,lonely,xReact,1
PersonX is avoiding PersonY.,closed off,xReact,1
PersonX is avoiding PersonY.,to be alone,xWant,1
PersonX is avoiding PersonY.,to get new company,xWant,1
PersonX is avoiding PersonY.,stay alone,xWant,1
PersonX is avoiding PersonY.,watch a movie alone,xWant,1
PersonX fails to keep pace with PersonY.,beat X in the race,oEffect,1
PersonX fails to keep pace with PersonY.,awarded the first place prize,oEffect,1
PersonX fails to keep pace with PersonY.,superior,oReact,1
PersonX fails to keep pace with PersonY.,fast,oReact,1
PersonX fails to keep pace with PersonY.,dominating,oReact,1
PersonX fails to keep pace with PersonY.,to encourage PersonX,oWant,1
PersonX fails to keep pace with PersonY.,to work hard,oWant,1
PersonX fails to keep pace with PersonY.,slow,xAttr,1
PersonX fails to keep pace with PersonY.,tired,xAttr,1
PersonX fails to keep pace with PersonY.,out of shape,xAttr,1
PersonX fails to keep pace with PersonY.,unfit,xAttr,1
PersonX fails to keep pace with PersonY.,loses race,xEffect,1
PersonX fails to keep pace with PersonY.,feels winded and tired,xEffect,1
PersonX fails to keep pace with PersonY.,to follow PersonY,xNeed,1
PersonX fails to keep pace with PersonY.,to meet with PersonY,xNeed,1
PersonX fails to keep pace with PersonY.,slow,xReact,1
PersonX fails to keep pace with PersonY.,like a loser,xReact,1
PersonX fails to keep pace with PersonY.,exhausted,xReact,1
PersonX fails to keep pace with PersonY.,tired,xReact,1
PersonX fails to keep pace with PersonY.,to be fast,xWant,1
PersonX fails to keep pace with PersonY.,to keep up,xWant,1
PersonX fails to keep pace with PersonY.,to catch up,xWant,1
PersonX fails to keep pace with PersonY.,to train more,xWant,1
PersonX refuses to give PersonY lessons,get assigned a new tutor,oEffect,1
PersonX refuses to give PersonY lessons,gets a new tutor's number,oEffect,1
PersonX refuses to give PersonY lessons,belittled,oReact,1
PersonX refuses to give PersonY lessons,unhappy,oReact,1
PersonX refuses to give PersonY lessons,to show contempt,oWant,1
PersonX refuses to give PersonY lessons,to drop out,oWant,1
PersonX refuses to give PersonY lessons,turn a deaf ear to,xAttr,1
PersonX refuses to give PersonY lessons,brush aside,xAttr,1
PersonX refuses to give PersonY lessons,uninstructive,xAttr,1
PersonX refuses to give PersonY lessons,unaccepting,xAttr,1
PersonX refuses to give PersonY lessons,gets a bad review online,xEffect,1
PersonX refuses to give PersonY lessons,loses potential business,xEffect,1
PersonX refuses to give PersonY lessons,stays bitter,xEffect,1
PersonX refuses to give PersonY lessons,gets confronted by the administration,xEffect,1
PersonX refuses to give PersonY lessons,to do something else instead,xIntent,1
PersonX refuses to give PersonY lessons,to be mean to PersonY,xIntent,1
PersonX refuses to give PersonY lessons,rude,xReact,1
PersonX refuses to give PersonY lessons,useless,xReact,1
PersonX refuses to give PersonY lessons,smug,xReact,1
PersonX refuses to give PersonY lessons,glad to have some free time,xReact,1
PersonX refuses to give PersonY lessons,to fail persony,xWant,1
PersonX refuses to give PersonY lessons,to show anger,xWant,1
PersonX refuses to give PersonY lessons,to learn things,xWant,1
PersonX refuses to give PersonY lessons,to get engaged,xWant,1
PersonX has never had a date.,Introverted,xAttr,1
PersonX has never had a date.,Lonely,xAttr,1
PersonX has never had a date.,Depressed,xAttr,1
PersonX has never had a date.,lonely,xAttr,1
PersonX has never had a date.,unliekable,xAttr,1
PersonX has never had a date.,to be alone,xIntent,1
PersonX has never had a date.,be away from others,xIntent,1
PersonX has never had a date.,be socially distant,xNeed,1
PersonX has never had a date.,an introvert,xNeed,1
PersonX has never had a date.,bad,xReact,1
PersonX has never had a date.,abandoned,xReact,1
PersonX has never had a date.,lonely,xReact,1
PersonX has never had a date.,rejected,xReact,1
PersonX has never had a date.,to join a dating app,xWant,1
PersonX has never had a date.,to go to bars,xWant,1
PersonX has never had a date.,go out and meet more people,xWant,1
PersonX has never had a date.,meet someone whom person x has a connection with,xWant,1
PersonX unwraps PersonY's legs from around PersonY's waist,feels relief,oEffect,1
PersonX unwraps PersonY's legs from around PersonY's waist,gets injured,oEffect,1
PersonX unwraps PersonY's legs from around PersonY's waist,annoyed,oReact,1
PersonX unwraps PersonY's legs from around PersonY's waist,irritated,oReact,1
PersonX unwraps PersonY's legs from around PersonY's waist,relieved,oReact,1
PersonX unwraps PersonY's legs from around PersonY's waist,happy,oReact,1
PersonX unwraps PersonY's legs from around PersonY's waist,thank X,oWant,1
PersonX unwraps PersonY's legs from around PersonY's waist,ask X to help them further,oWant,1
PersonX unwraps PersonY's legs from around PersonY's waist,caring,xAttr,1
PersonX unwraps PersonY's legs from around PersonY's waist,responsible,xAttr,1
PersonX unwraps PersonY's legs from around PersonY's waist,too warm,xAttr,1
PersonX unwraps PersonY's legs from around PersonY's waist,sore,xAttr,1
PersonX unwraps PersonY's legs from around PersonY's waist,gets thanked,xEffect,1
PersonX unwraps PersonY's legs from around PersonY's waist,gets paid,xEffect,1
PersonX unwraps PersonY's legs from around PersonY's waist,to help person y,xIntent,1
PersonX unwraps PersonY's legs from around PersonY's waist,to speak with person y seriously,xIntent,1
PersonX unwraps PersonY's legs from around PersonY's waist,to help someone,xIntent,1
PersonX unwraps PersonY's legs from around PersonY's waist,to be a good friend,xIntent,1
PersonX unwraps PersonY's legs from around PersonY's waist,find Y,xNeed,1
PersonX unwraps PersonY's legs from around PersonY's waist,get close to Y,xNeed,1
PersonX unwraps PersonY's legs from around PersonY's waist,serious,xReact,1
PersonX unwraps PersonY's legs from around PersonY's waist,confrontational,xReact,1
PersonX unwraps PersonY's legs from around PersonY's waist,satisfied,xReact,1
PersonX unwraps PersonY's legs from around PersonY's waist,glad,xReact,1
PersonX unwraps PersonY's legs from around PersonY's waist,to hold tight,xWant,1
PersonX unwraps PersonY's legs from around PersonY's waist,to be strong,xWant,1
PersonX unwraps PersonY's legs from around PersonY's waist,ask Y about the situation,xWant,1
PersonX unwraps PersonY's legs from around PersonY's waist,avoid Y,xWant,1
PersonX helps few people,become needier,oEffect,1
PersonX helps few people,grateful,oReact,1
PersonX helps few people,thankful,oReact,1
PersonX helps few people,selfish,xAttr,1
PersonX helps few people,aloof,xAttr,1
PersonX helps few people,mean,xAttr,1
PersonX helps few people,Scolded by priest,xEffect,1
PersonX helps few people,Kicked out of church,xEffect,1
PersonX helps few people,to be useful,xIntent,1
PersonX helps few people,to show compassion to others,xIntent,1
PersonX helps few people,to be alone,xIntent,1
PersonX helps few people,to stay out of things,xIntent,1
PersonX helps few people,satisfied,xReact,1
PersonX helps few people,happy,xReact,1
PersonX helps few people,apathetic,xReact,1
PersonX helps few people,bored,xReact,1
PersonX helps few people,to stay away from people,xWant,1
PersonX helps few people,wants to keep to themselves,xWant,1
PersonX helps few people,to be helping one,xWant,1
PersonX helps few people,to buy foods,xWant,1
PersonX in unaware of PersonY,oblivious,xAttr,1
PersonX in unaware of PersonY,heedless,xAttr,1
PersonX in unaware of PersonY,aloof,xAttr,1
PersonX in unaware of PersonY,detached,xAttr,1
PersonX in unaware of PersonY,ignorant,xReact,1
PersonX in unaware of PersonY,unknowing,xReact,1
PersonX in unaware of PersonY,uninformed,xReact,1
PersonX in unaware of PersonY,iilitrate,xReact,1
PersonX in unaware of PersonY,to go on about their business,xWant,1
