p,q,r,output
PersonX makes PersonY unpopular,optimistic,oEffect,0
PersonX makes PersonY unpopular,not optimistic,oEffect,0
PersonX doesn't make PersonY unpopular,not optimistic,oEffect,0
PersonX hardly ever gives PersonY a copy,loses confidence,xNeed,0
PersonX hardly ever gives PersonY a copy,Doesn't lose confidence,xNeed,0
PersonX hardly ever doesn't give PersonY a copy,Doesn't lose confidence,xNeed,0
PersonX no longer buys a christmas tree,to keep coaching PersonY,xReact,0
PersonX no longer buys a christmas tree,don't keep coaching PersonY,xReact,0
PersonX no longer doesn't buy a christmas tree,don't keep coaching PersonY,xReact,0
PersonX unveiled PersonY,to lose weight,oReact,0
PersonX unveiled PersonY,don't lose weight,oReact,0
PersonX didn't unveil PersonY,don't lose weight,oReact,0
PersonX unzips PersonY's jacket,crooked,xEffect,0
PersonX unzips PersonY's jacket,not crooked,xEffect,0
PersonX unzips PersonY's jacket,not crooked,xEffect,0
PersonX has trouble with bleaching PersonY's hair,to give up in life,xAttr,0
PersonX has trouble with bleaching PersonY's hair,don't give up in life,xAttr,0
PersonX doesn't have trouble with bleaching PersonY's hair,don't give up in life,xAttr,0
PersonX is under no circumstances camping with PersonX's friends,discarded,xNeed,0
PersonX is under no circumstances camping with PersonX's friends,not Discard,xNeed,0
PersonX isn't under no circumstances camping with PersonX's friends,not Discard,xNeed,0
PersonX avoids Person Y,to be a guide,xNeed,0
PersonX avoids Person Y,don't be a guide,xNeed,0
PersonX doesn't avoid Person Y,don't be a guide,xNeed,0
PersonX stops lending PersonY the money,talk to X,oReact,0
PersonX stops lending PersonY the money,Don't talk to X,oReact,0
PersonX doesn't stop lending PersonY the money,Don't talk to X,oReact,0
PersonX discourages PersonX's wife.,to see PersonY,oEffect,0
PersonX discourages PersonX's wife.,don't see PersonY,oEffect,0
PersonX doesn't discourage PersonX's wife.,don't see PersonY,oEffect,0
PersonX gives PersonY no water,occupied,xEffect,0
PersonX gives PersonY no water,Didn't occupy,xEffect,0
PersonX doesn't give PersonY no water,Didn't occupy,xEffect,0
PersonX no longer gets PersonY's dog,to go out with friends instead,xWant,0
PersonX no longer gets PersonY's dog,don't go out with friends instead,xWant,0
PersonX no longer doesn't get PersonY's dog,don't go out with friends instead,xWant,0
PersonX restrains themselves from playing drums,ask why,xReact,0
PersonX restrains themselves from playing drums,Don't ask why,xReact,0
PersonX doesn't restrain themselves from playing drums,Don't ask why,xReact,0
PersonX in no way lifts PersonY's hand,to find a different dog trainer,oReact,0
PersonX in no way lifts PersonY's hand,don't find a different dog trainer,oReact,0
PersonX in no way doesn't lift PersonY's hand,don't find a different dog trainer,oReact,0
PersonX hardly lowers PersonY's head,buy food,oEffect,0
PersonX hardly lowers PersonY's head,Don't buy food,oEffect,0
PersonX hardly doesn't lower PersonY's head,Don't buy food,oEffect,0
PersonX under no circumstances shoots a gun,grateful,xReact,0
PersonX under no circumstances shoots a gun,not grateful,xReact,0
PersonX under no circumstances doesn't shoot a gun,not grateful,xReact,0
PersonX orders no pizza,inconsiderate,xIntent,0
PersonX orders no pizza,not inconsiderate,xIntent,0
PersonX doesn't order no pizza,not inconsiderate,xIntent,0
PersonX makes PersonY unpopular,antisocial,xReact,0
PersonX makes PersonY unpopular,not antisocial,xReact,0
PersonX doesn't make PersonY unpopular,not antisocial,xReact,0
PersonX makes no attempt to restore PersonY to health,to find a source of food,xReact,0
PersonX makes no attempt to restore PersonY to health,don't find a source of food,xReact,0
PersonX doesn't make no attempt to restore PersonY to health,don't find a source of food,xReact,0
PersonX discontinues PersonX's work,borrow money from a friend,xReact,0
PersonX discontinues PersonX's work,Don't borrow money from a friend,xReact,0
PersonX doesn't discontinue PersonX's work,Don't borrow money from a friend,xReact,0
PersonX denies PersonY's involvement,gets left out of others' plans,oEffect,0
PersonX denies PersonY's involvement,Gets leave out of others' plans,oEffect,0
PersonX doesn't deny PersonY's involvement,Gets leave out of others' plans,oEffect,0
PersonX gets very unexcited,to stay single,xNeed,0
PersonX gets very unexcited,don't stay single,xNeed,0
PersonX doesn't get very unexcited,don't stay single,xNeed,0
PersonX dislikes it at first,unmoved,xReact,0
PersonX dislikes it at first,Didn't unmove,xReact,0
PersonX doesn't dislike it at first,Didn't unmove,xReact,0
PersonX discontinues making PersonX's dream come true,to be calm,xReact,0
PersonX discontinues making PersonX's dream come true,don't be calm,xReact,0
PersonX doesn't discontinue making PersonX's dream come true,don't be calm,xReact,0
PersonX disagrees to try it,to meet new people,xAttr,0
PersonX disagrees to try it,don't meet new people,xAttr,0
PersonX doesn't disagree to try it,don't meet new people,xAttr,0
PersonX in no way sees PersonY home,to learn business,xWant,0
PersonX in no way sees PersonY home,don't learn business,xWant,0
PersonX in no way doesn't see PersonY home,don't learn business,xWant,0
PersonX never calls PersonY to tell PersonZ,play sometimes,oReact,0
PersonX never calls PersonY to tell PersonZ,Don't play sometimes,oReact,0
PersonX never doesn't call PersonY to tell PersonZ,Don't play sometimes,oReact,0
PersonX dislikes tricks,unobservant,xAttr,0
PersonX dislikes tricks,not unobservant,xAttr,0
PersonX doesn't dislike tricks,not unobservant,xAttr,0
PersonX avoids PersonY's son.,be an introvert,xAttr,0
PersonX avoids PersonY's son.,Don't be an introvert,xAttr,0
PersonX doesn't avoid PersonY's son.,Don't be an introvert,xAttr,0
PersonX opposes bringing PersonY's lunch,unresponsive,xAttr,0
PersonX opposes bringing PersonY's lunch,not unresponsive,xAttr,0
PersonX doesn't oppose bringing PersonY's lunch,not unresponsive,xAttr,0
PersonX in no way sees PersonY home,avoid PersonX,xNeed,0
PersonX in no way sees PersonY home,Don't avoid PersonX,xNeed,0
PersonX in no way doesn't see PersonY home,Don't avoid PersonX,xNeed,0
PersonX stops selling the car,cruel,xAttr,0
PersonX stops selling the car,not cruel,xAttr,0
PersonX doesn't stop selling the car,not cruel,xAttr,0
PersonX misarranges PersonY interview,move more physically away from Person Y,xNeed,0
PersonX misarranges PersonY interview,Don't move more physically away from Person Y,xNeed,0
PersonX doesn't misarrange PersonY interview,Don't move more physically away from Person Y,xNeed,0
PersonX makes PersonX's mom unhappy,to enslave persony,oReact,0
PersonX makes PersonX's mom unhappy,don't enslave persony,oReact,0
PersonX doesn't make PersonX's mom unhappy,don't enslave persony,oReact,0
PersonX has problem with fixing PersonY's wagon,recalcitrant,oEffect,0
PersonX has problem with fixing PersonY's wagon,not recalcitrant,oEffect,0
PersonX doesn't have problem with fixing PersonY's wagon,not recalcitrant,oEffect,0
PersonX denies that they want a boyfriend,becomes more independent,xAttr,0
PersonX denies that they want a boyfriend,Doesn't become more independent,xAttr,0
PersonX doesn't deny that they want a boyfriend,Doesn't become more independent,xAttr,0
PersonX never wants to see PersonY again.,to park the vehicle,oEffect,0
PersonX never wants to see PersonY again.,don't park the vehicle,oEffect,0
PersonX never doesn't want to see PersonY again.,don't park the vehicle,oEffect,0
PersonX visits few friends,smiles,xWant,0
PersonX visits few friends,Doesn't smile,xWant,0
PersonX doesn't visit few friends,Doesn't smile,xWant,0
PersonX has no kids,like they made their displeasure known,xIntent,0
PersonX has no kids,Like they didn't make their displeasure known,xIntent,0
PersonX doesn't have no kids,Like they didn't make their displeasure known,xIntent,0
PersonX halts inviting PersonX's family,gets yelled at,oWant,0
PersonX halts inviting PersonX's family,Gets yell at,oWant,0
PersonX halts invite PersonX's family,Gets yell at,oWant,0
PersonX hardly ever brings PersonY inside,is asked why they don't visit more,oEffect,0
PersonX hardly ever brings PersonY inside,Is asked why they do visit more,oEffect,0
PersonX hardly ever doesn't bring PersonY inside,Is asked why they do visit more,oEffect,0
PersonX stops grinding PersonY's hips,alone,xAttr,0
PersonX stops grinding PersonY's hips,not alone,xAttr,0
PersonX doesn't stop grinding PersonY's hips,not alone,xAttr,0
PersonX is seldomly late for class,he should hurry,xAttr,0
PersonX is seldomly late for class,He shouldn't hurry,xAttr,0
PersonX isn't seldomly late for class,He shouldn't hurry,xAttr,0
PersonX unpacks PersonY's things,decent,xReact,0
PersonX unpacks PersonY's things,not decent,xReact,0
PersonX unpacks PersonY's things,not decent,xReact,0
PersonX denies PersonY's request,continue to avoid working with children,oEffect,0
PersonX denies PersonY's request,Don't continue to avoid working with children,oEffect,0
PersonX doesn't deny PersonY's request,Don't continue to avoid working with children,oEffect,0
PersonX avoids Person Y,worries,oReact,0
PersonX avoids Person Y,not worries,oReact,0
PersonX doesn't avoid Person Y,not worries,oReact,0
PersonX has no interest in skateboards,annoyed at personx,xEffect,0
PersonX has no interest in skateboards,Annoy at personx,xEffect,0
PersonX doesn't have no interest in skateboards,Annoy at personx,xEffect,0
PersonX stopped smoking cigarettes.,some assistance,xAttr,0
PersonX stopped smoking cigarettes.,not some assistance,xAttr,0
PersonX didn't stop smoking cigarettes.,not some assistance,xAttr,0
PersonX is scarcely at PersonY's grandma's house,lazy,xReact,0
PersonX is scarcely at PersonY's grandma's house,not lazy,xReact,0
PersonX isn't scarcely at PersonY's grandma's house,not lazy,xReact,0
PersonX dissatisfies PersonX's needs,distant,xAttr,0
PersonX dissatisfies PersonX's needs,not distant,xAttr,0
PersonX dissatisfies PersonX's needs,not distant,xAttr,0
PersonX goes to the zoo in the absence of PersonX's family,avoid personY,xReact,0
PersonX goes to the zoo in the absence of PersonX's family,Don't avoid personY,xReact,0
PersonX doesn't go to the zoo in the absence of PersonX's family,Don't avoid personY,xReact,0
PersonX avoids PersonY.,forgiving,xWant,0
PersonX avoids PersonY.,not Forgive,xWant,0
PersonX doesn't avoid PersonY.,not Forgive,xWant,0
PersonX uncovers PersonY's eyes,hand gets tired,xWant,0
PersonX uncovers PersonY's eyes,Hand doesn't get tired,xWant,0
PersonX doesn't uncover PersonY's eyes,Hand doesn't get tired,xWant,0
PersonX is in no way angry at PersonY,sad,xNeed,0
PersonX is in no way angry at PersonY,not sad,xNeed,0
PersonX isn't in no way angry at PersonY,not sad,xNeed,0
PersonX resists running toward PersonY,careful,oReact,0
PersonX resists running toward PersonY,not careful,oReact,0
PersonX doesn't resist running toward PersonY,not careful,oReact,0
PersonX parks without incident.,find person y help,xWant,0
PersonX parks without incident.,Don't find person y help,xWant,0
PersonX parks without incident.,Don't find person y help,xWant,0
PersonX seldomly challenges PersonY's friends,refuses person y as a customer in future,oEffect,0
PersonX seldomly challenges PersonY's friends,Doesn't refuse person y as a customer in future,oEffect,0
PersonX seldomly doesn't challenge PersonY's friends,Doesn't refuse person y as a customer in future,oEffect,0
PersonX refuses to go to the bar with friends,talk to another person,xReact,0
PersonX refuses to go to the bar with friends,Don't talk to another person,xReact,0
PersonX doesn't refuse to go to the bar with friends,Don't talk to another person,xReact,0
PersonX avoids PersonY's shoulder,explain,xIntent,0
PersonX avoids PersonY's shoulder,Don't explain,xIntent,0
PersonX doesn't avoid PersonY's shoulder,Don't explain,xIntent,0
PersonX stops taking PersonY's phone,responsible,xReact,0
PersonX stops taking PersonY's phone,not responsible,xReact,0
PersonX doesn't stop taking PersonY's phone,not responsible,xReact,0
PersonX opposes taking PersonY's girlfriend out to dinner,out of shape,xEffect,0
PersonX opposes taking PersonY's girlfriend out to dinner,not out of shape,xEffect,0
PersonX doesn't oppose taking PersonY's girlfriend out to dinner,not out of shape,xEffect,0
PersonX is in no way playing football with PersonY's friends,to end up in a scary situation,oWant,0
PersonX is in no way playing football with PersonY's friends,don't end up in a scary situation,oWant,0
PersonX isn't in no way playing football with PersonY's friends,don't end up in a scary situation,oWant,0
PersonX no longer agrees to a date,yell at personY for even being friends with someone like that,xIntent,0
PersonX no longer agrees to a date,Don't yell at personY for even being friends with someone like that,xIntent,0
PersonX no longer doesn't agree to a date,Don't yell at personY for even being friends with someone like that,xIntent,0
PersonX by no means gives PersonY the answer,to buy more frozen food,xIntent,0
PersonX by no means gives PersonY the answer,don't buy more frozen food,xIntent,0
PersonX by no means doesn't give PersonY the answer,don't buy more frozen food,xIntent,0
