p,q,r,output
PersonX does not give PersonY evidence,don't enjoy the evening,oEffect,0
PersonX gives PersonY evidence,don't enjoy the evening,oEffect,0
PersonX does not bury PersonX's dead,caring,xAttr,0
PersonX does not bury PersonX's dead,not Care,xAttr,0
PersonX buries PersonX's dead,not Care,xAttr,0
PersonX does not shoo PersonY away,neglected,xAttr,0
PersonX does not shoo PersonY away,not Neglect,xAttr,0
PersonX shoos PersonY away,not Neglect,xAttr,0
PersonX does not hop in PersonY's car,shocked,xReact,0
PersonX does not hop in PersonY's car,Didn't shock,xReact,0
PersonX hops in PersonY's car,Didn't shock,xReact,0
PersonX does not tell PersonY wish,to ask personX questions,xIntent,0
PersonX does not tell PersonY wish,don't ask personX questions,xIntent,0
PersonX tells PersonY wish,don't ask personX questions,xIntent,0
PersonX does not give PersonY the names,to eat his lunch,xWant,0
PersonX does not give PersonY the names,don't eat his lunch,xWant,0
PersonX gives PersonY the names,don't eat his lunch,xWant,0
PersonX does not tell a joke,to greet PersonX,xWant,0
PersonX does not tell a joke,don't greet PersonX,xWant,0
PersonX tells a joke,don't greet PersonX,xWant,0
PersonX does not teach PersonY the basics,serious,xAttr,0
PersonX does not teach PersonY the basics,not serious,xAttr,0
PersonX teaches PersonY the basics,not serious,xAttr,0
PersonX does not break PersonY's leg,to avoid causing physical harm to another person,xNeed,0
PersonX does not break PersonY's leg,don't avoid causing physical harm to another person,xNeed,0
PersonX breaks PersonY's leg,don't avoid causing physical harm to another person,xNeed,0
PersonX can not stand PersonY.,disagreeable,oEffect,0
PersonX can not stand PersonY.,not disagreeable,oEffect,0
PersonX can stand PersonY.,not disagreeable,oEffect,0
PersonX does not spin the bottle,aware,xReact,0
PersonX does not spin the bottle,not aware,xReact,0
PersonX spins the bottle,not aware,xReact,0
PersonX does not talk to PersonX's daughter,Apologize to them,oWant,0
PersonX does not talk to PersonX's daughter,Don't apologize to them,oWant,0
PersonX talks to PersonX's daughter,Don't apologize to them,oWant,0
PersonX does not like to cooperate with others.,impolite,oWant,0
PersonX does not like to cooperate with others.,not impolite,oWant,0
PersonX likes to cooperate with others.,not impolite,oWant,0
Person X cannot go,reliant,xAttr,0
Person X cannot go,not reliant,xAttr,0
Person X can go,not reliant,xAttr,0
PersonX does not hurt PersonY's feelings,to find a map,xAttr,0
PersonX does not hurt PersonY's feelings,don't find a map,xAttr,0
PersonX hurts PersonY's feelings,don't find a map,xAttr,0
PersonX does not give PersonY nothing,to be out on a walk,xNeed,0
PersonX does not give PersonY nothing,don't be out on a walk,xNeed,0
PersonX does give PersonY nothing,don't be out on a walk,xNeed,0
PersonX does not go for the jugular,thrifty,xReact,0
PersonX does not go for the jugular,not thrifty,xReact,0
PersonX goes for the jugular,not thrifty,xReact,0
PersonX does not pat PersonY's back,gets in a fight,oEffect,0
PersonX does not pat PersonY's back,Doesn't get in a fight,oEffect,0
PersonX pats PersonY's back,Doesn't get in a fight,oEffect,0
PersonX does not help PersonY in every way,tired,xWant,0
PersonX does not help PersonY in every way,not tired,xWant,0
PersonX helps PersonY in every way,not tired,xWant,0
PersonX does not learn computer programming,to avoid personY,xWant,0
PersonX does not learn computer programming,don't avoid personY,xWant,0
PersonX learns computer programming,don't avoid personY,xWant,0
PersonX does not support PersonY's family,culpable,oReact,0
PersonX does not support PersonY's family,not culpable,oReact,0
PersonX supports PersonY's family,not culpable,oReact,0
PersonX does not return to PersonY's home,to figure out how to work something,xEffect,0
PersonX does not return to PersonY's home,don't figure out how to work something,xEffect,0
PersonX returns to PersonY's home,don't figure out how to work something,xEffect,0
PersonX does not twist PersonY's ankle,careful,xAttr,0
PersonX does not twist PersonY's ankle,not careful,xAttr,0
PersonX twists PersonY's ankle,not careful,xAttr,0
PersonX does not make a lot of new friends,to give Y their independence,xReact,0
PersonX does not make a lot of new friends,don't give Y their independence,xReact,0
PersonX makes a lot of new friends,don't give Y their independence,xReact,0
PersonX does not give PersonY directions,is hungry,xNeed,0
PersonX does not give PersonY directions,Isn't hungry,xNeed,0
PersonX gives PersonY directions,Isn't hungry,xNeed,0
PersonX is not near PersonY,to avoid offspring,xIntent,0
PersonX is not near PersonY,don't avoid offspring,xIntent,0
PersonX is near PersonY,don't avoid offspring,xIntent,0
PersonX is not a fit for PersonY,has to ask someone else for the time,xWant,0
PersonX is not a fit for PersonY,Doesn't have to ask someone else for the time,xWant,0
PersonX is a fit for PersonY,Doesn't have to ask someone else for the time,xWant,0
PersonX does not urge PersonY to join,becomes hungry,xAttr,0
PersonX does not urge PersonY to join,Doesn't become hungry,xAttr,0
PersonX urges PersonY to join,Doesn't become hungry,xAttr,0
PersonX does not achieve PersonYs end,To feel attached,xNeed,0
PersonX does not achieve PersonYs end,don't feel attached,xNeed,0
PersonX achieves PersonYs end,don't feel attached,xNeed,0
PersonX is not amused.,to throw in the towel,xAttr,0
PersonX is not amused.,don't throw in the towel,xAttr,0
PersonX is amused.,don't throw in the towel,xAttr,0
PersonX does not bring PersonY into line,scared,xAttr,0
PersonX does not bring PersonY into line,Didn't scare,xAttr,0
PersonX brings PersonY into line,Didn't scare,xAttr,0
PersonX does not get a payday loan,satisfied,xNeed,0
PersonX does not get a payday loan,not satisfied,xNeed,0
PersonX gets a payday loan,not satisfied,xNeed,0
PersonX does not kiss PersonY's hands,to leave persony,oReact,0
PersonX does not kiss PersonY's hands,don't leave persony,oReact,0
PersonX kisses PersonY's hands,don't leave persony,oReact,0
PersonX won't give PersonY any information,to break the relationship,xAttr,0
PersonX won't give PersonY any information,don't break the relationship,xAttr,0
PersonX will give PersonY any information,don't break the relationship,xAttr,0
PersonX does not maintain PersonY relationship,to pursue a career in medicine not politics,oWant,0
PersonX does not maintain PersonY relationship,To pursue a career in medicine politics,oWant,0
PersonX maintains PersonY relationship,To pursue a career in medicine politics,oWant,0
PersonX does not pay PersonY's electric bill,not be violent,xWant,0
PersonX does not pay PersonY's electric bill,Be violent,xWant,0
PersonX pays PersonY's electric bill,Be violent,xWant,0
PersonX does not get married today,happy,xWant,0
PersonX does not get married today,not happy,xWant,0
PersonX gets married today,not happy,xWant,0
PersonX does not bring the dog,pleased,xIntent,0
PersonX does not bring the dog,Didn't please,xIntent,0
PersonX brings the dog,Didn't please,xIntent,0
PersonX does not get through PersonX's head,is insulted,xAttr,0
PersonX does not get through PersonX's head,Isn't insulted,xAttr,0
PersonX gets through PersonX's head,Isn't insulted,xAttr,0
PersonX does not tell PersonY PersonX's story,to spite them,xWant,0
PersonX does not tell PersonY PersonX's story,don't spite them,xWant,0
PersonX tells PersonY PersonX's story,don't spite them,xWant,0
PersonX does not kiss PersonY softly,to be respectful,oWant,0
PersonX does not kiss PersonY softly,don't be respectful,oWant,0
PersonX kisses PersonY softly,don't be respectful,oWant,0
PersonX does not introduce PersonX to PersonY,curious,xWant,0
PersonX does not introduce PersonX to PersonY,not curious,xWant,0
PersonX introduces PersonX to PersonY,not curious,xWant,0
PersonX does not sign PersonY up,cooks in the house,xAttr,0
PersonX does not sign PersonY up,Doesn't cook in the house,xAttr,0
PersonX signs PersonY up,Doesn't cook in the house,xAttr,0
PersonX does not take PersonY to the doctor,play video games,oEffect,0
PersonX does not take PersonY to the doctor,Don't play video games,oEffect,0
PersonX takes PersonY to the doctor,Don't play video games,oEffect,0
PersonX won't give PersonY any information,to decide if it's worth not seeing their friends,xReact,0
PersonX won't give PersonY any information,To decide if it's worth seeing their friends,xReact,0
PersonX will give PersonY any information,To decide if it's worth seeing their friends,xReact,0
PersonX does not read PersonY's works,that the other indiviaul will appreciate it,xReact,0
PersonX does not read PersonY's works,That the other indiviaul won't appreciate it,xReact,0
PersonX reads PersonY's works,That the other indiviaul won't appreciate it,xReact,0
PersonX does not search PersonY's pantry,to relax,xAttr,0
PersonX does not search PersonY's pantry,don't relax,xAttr,0
PersonX searches PersonY's pantry,don't relax,xAttr,0
PersonX does not spend time with PersonY's family,independent,xReact,0
PersonX does not spend time with PersonY's family,not independent,xReact,0
PersonX spends time with PersonY's family,not independent,xReact,0
PersonX does not lock PersonY's keys in PersonX's car,sighs and wonders if he should tell her,xIntent,0
PersonX does not lock PersonY's keys in PersonX's car,Doesn't sigh and wonders if he should tell her,xIntent,0
PersonX locks PersonY's keys in PersonX's car,Doesn't sigh and wonders if he should tell her,xIntent,0
Person X does not notice the man,free,oReact,0
Person X does not notice the man,not free,oReact,0
Person X notices the man,not free,oReact,0
PersonX does not grind PersonY's hips,selfish,xReact,0
PersonX does not grind PersonY's hips,not selfish,xReact,0
PersonX grinds PersonY's hips,not selfish,xReact,0
PersonX does not support PersonY's family,keeps trying to beat it,oWant,0
PersonX does not support PersonY's family,Doesn't keep trying to beat it,oWant,0
PersonX supports PersonY's family,Doesn't keep trying to beat it,oWant,0
PersonX does not provide PersonY service,go to dance club,xReact,0
PersonX does not provide PersonY service,Don't go to dance club,xReact,0
PersonX provides PersonY service,Don't go to dance club,xReact,0
PersonX does not sing happy birthday,in line,xNeed,0
PersonX does not sing happy birthday,not in line,xNeed,0
PersonX sings happy birthday,not in line,xNeed,0
PersonX does not teach PersonY to sew,understanding,xWant,0
PersonX does not teach PersonY to sew,not Understand,xWant,0
PersonX teaches PersonY to sew,not Understand,xWant,0
PersonX does not take part in discussions,bored,xReact,0
PersonX does not take part in discussions,not bored,xReact,0
PersonX takes part in discussions,not bored,xReact,0
PersonX does not tell PersonY later,gets barked by a dog,xAttr,0
PersonX does not tell PersonY later,Gets bark by a dog,xAttr,0
PersonX tells PersonY later,Gets bark by a dog,xAttr,0
PersonX does not check PersonY's mailbox,worthless,xWant,0
PersonX does not check PersonY's mailbox,not worthless,xWant,0
PersonX checks PersonY's mailbox,not worthless,xWant,0
PersonX does not pull the wool over PersonY's eyes,unwanted,oReact,0
PersonX does not pull the wool over PersonY's eyes,not unwanted,oReact,0
PersonX pulls the wool over PersonY's eyes,not unwanted,oReact,0
PersonX does not call PersonY over,anticipation over the coming surprise,xWant,0
PersonX does not call PersonY over,Anticipation over the come surprise,xWant,0
PersonX calls PersonY over,Anticipation over the come surprise,xWant,0
PersonX does not get PersonY's lunch,put upon,xWant,0
PersonX does not get PersonY's lunch,Put upon,xWant,0
PersonX gets PersonY's lunch,Put upon,xWant,0
PersonX does not start a relationship,doesn't carry on a discussion,xReact,0
PersonX does not start a relationship,Carries on a discussion,xReact,0
PersonX starts a relationship,Carries on a discussion,xReact,0
PersonX does not throw a party for PersonY,waits longer,xIntent,0
PersonX does not throw a party for PersonY,Doesn't wait longer,xIntent,0
PersonX throws a party for PersonY,Doesn't wait longer,xIntent,0
PersonX does not shake PersonY's hands,to marry someone else,xWant,0
PersonX does not shake PersonY's hands,don't marry someone else,xWant,0
PersonX shakes PersonY's hands,don't marry someone else,xWant,0
PersonX does not take PersonY's hands,to understand PersonY,xAttr,0
PersonX does not take PersonY's hands,don't understand PersonY,xAttr,0
PersonX takes PersonY's hands,don't understand PersonY,xAttr,0
PersonX does not give gifts,nervous did badly,xReact,0
PersonX does not give gifts,Nervous didn't do badly,xReact,0
PersonX gives gifts,Nervous didn't do badly,xReact,0
PersonX does not fight for PersonY's lives,be around PersonY,oEffect,0
PersonX does not fight for PersonY's lives,Don't be around PersonY,oEffect,0
PersonX fights for PersonY's lives,Don't be around PersonY,oEffect,0
PersonX does not beat PersonY's brother,to walk home,xWant,0
PersonX does not beat PersonY's brother,don't walk home,xWant,0
PersonX beats PersonY's brother,don't walk home,xWant,0
PersonX does not win PersonX's first game,prickly,xWant,0
PersonX does not win PersonX's first game,not prickly,xWant,0
PersonX wins PersonX's first game,not prickly,xWant,0
PersonX doesn't ring the doorbell,smiles,xWant,0
PersonX doesn't ring the doorbell,Doesn't smile,xWant,0
PersonX rings the doorbell,Doesn't smile,xWant,0
PersonX does not derive PersonY benefit,meet person y,xReact,0
PersonX does not derive PersonY benefit,Don't meet person y,xReact,0
